feature_names,values,is_pred,model_name,std
Age9_6.0,-28.176028032588384,True,exp,0.0
Age9_6.0,-28.176028032588384,True,exp,0.0
Age9_6.0,-28.176028032588384,True,exp,0.0
Age9_6.0,-28.176028032588384,True,exp,0.0
Age9_6.0,-28.176028032588384,True,exp,0.0
Age9_6.0,-28.176028032588384,True,exp,0.0
Age9_6.0,-22.47729366244391,False,holt,0.0
Age9_6.0,-17.47882417110501,False,holt,0.0
Age9_6.0,-7.756888207433443,False,holt,0.0
Age9_6.0,10.456130695458745,False,holt,0.0
Age9_6.0,18.23201124402405,False,holt,0.0
Age9_6.0,-19.05017630466206,False,holt,0.0
Age9_6.0,-28.176028168574184,False,holt,0.0
Age9_6.0,-27.33742399371214,True,holt,0.0
Age9_6.0,-26.666540775107315,True,holt,0.0
Age9_6.0,-26.129834200223456,True,holt,0.0
Age9_6.0,-25.70046894031637,True,holt,0.0
Age9_6.0,-25.356976732390702,True,holt,0.0
Age9_6.0,-25.082182966050166,True,holt,0.0
Age9_6.0,-24.862347952977736,True,holt,0.0
Age9_7.0,-47.57347552294399,False,bayesian_ridge,0.0
Age9_7.0,-47.9300061483559,False,bayesian_ridge,0.0
Age9_7.0,-31.07661785436866,False,bayesian_ridge,0.0
Age9_7.0,-15.928347242545138,False,bayesian_ridge,0.0
Age9_7.0,-14.540494241799284,False,bayesian_ridge,0.0
Age9_7.0,-41.92481135429907,False,bayesian_ridge,0.0
Age9_7.0,-45.40320194798723,False,bayesian_ridge,0.0
Age9_7.0,-34.907867495889036,True,bayesian_ridge,13.520521925610844
Age9_7.0,-34.90708600156489,True,bayesian_ridge,13.521877665167205
Age9_7.0,-34.90630450724075,True,bayesian_ridge,13.523534495606762
Age9_7.0,-34.90552301291661,True,bayesian_ridge,13.52549230628145
Age9_7.0,-34.904741518592466,True,bayesian_ridge,13.527750966512711
Age9_7.0,-34.90396002426832,True,bayesian_ridge,13.53031032563506
Age9_7.0,-34.90317852994418,True,bayesian_ridge,13.533170213046244
Age9_7.0,-47.57347552294399,False,simple_exp,0.0
Age9_7.0,-47.9300061483559,False,simple_exp,0.0
Age9_7.0,-31.07661785436866,False,simple_exp,0.0
Age9_7.0,-15.928347242545138,False,simple_exp,0.0
Age9_7.0,-14.540494241799284,False,simple_exp,0.0
Age9_7.0,-41.92481135429907,False,simple_exp,0.0
Age9_7.0,-45.40320194798723,False,simple_exp,0.0
Age9_7.0,-45.40320189615516,True,simple_exp,0.0
Age9_7.0,-45.40320189615516,True,simple_exp,0.0
Age9_7.0,-45.40320189615516,True,simple_exp,0.0
Age9_7.0,-45.40320189615516,True,simple_exp,0.0
Age9_7.0,-45.40320189615516,True,simple_exp,0.0
Age9_7.0,-45.40320189615516,True,simple_exp,0.0
Age9_7.0,-45.40320189615516,True,simple_exp,0.0
Age9_7.0,-47.57347552294399,False,exp,0.0
Age9_7.0,-47.9300061483559,False,exp,0.0
Age9_7.0,-31.07661785436866,False,exp,0.0
Age9_7.0,-15.928347242545138,False,exp,0.0
Age9_7.0,-14.540494241799284,False,exp,0.0
Age9_7.0,-41.92481135429907,False,exp,0.0
Age9_7.0,-45.40320194798723,False,exp,0.0
Age9_7.0,-45.40320189615516,True,exp,0.0
Age9_7.0,-45.40320189615516,True,exp,0.0
Age9_7.0,-45.40320189615516,True,exp,0.0
Age9_7.0,-45.40320189615516,True,exp,0.0
Age9_7.0,-45.40320189615516,True,exp,0.0
Age9_7.0,-45.40320189615516,True,exp,0.0
Age9_7.0,-45.40320189615516,True,exp,0.0
Age9_7.0,-47.57347552294399,False,holt,0.0
Age9_7.0,-47.9300061483559,False,holt,0.0
Age9_7.0,-31.07661785436866,False,holt,0.0
