feature_names,odds_ratios,pvalues,confidence_lower,confidence_upper,std_error,pseudo_rsquared,year
HHLiv9_3,1.2815652855755115,8.727079617396456e-05,1.1321903496024996,1.4506479248554585,0.06322977980875415,0.10464378010319797,2017/18
HHLiv9_4,0.997379942213647,0.9829967382040153,0.7835710214743002,1.2695297833480745,0.12309924091822208,0.10464378010319797,2017/18
HHLiv9_5,1.2197093244304993,0.047883124426817164,1.001852934807351,1.4849393403122355,0.10039028931360656,0.10464378010319797,2017/18
HHLiv9_6,1.0610361651547924,0.7664349695429523,0.7177199446656951,1.5685752529710881,0.19945355286297548,0.10464378010319797,2017/18
HHLiv9_7,1.3230385620715963,0.015089974944841562,1.0556608042484616,1.6581377556919255,0.11518788526095071,0.10464378010319797,2017/18
HHLiv9_8,0.9234056639229672,0.5007222690411427,0.7322491470069389,1.1644643406555388,0.11834290060400952,0.10464378010319797,2017/18
const,4.390010032002539,1.62800786182415e-17,3.123420820281675,6.170218228661526,0.1736780354186364,0.11828322760238275,2018/19
Disab2_POP,1.2131411243153931,0.004034602400945232,1.0634463064275617,1.3839075641243614,0.06719414268343386,0.11828322760238275,2018/19
Educ6,0.8765472115655928,4.926127267450852e-14,0.8470091138781373,0.907115403499613,0.017489664165944274,0.11828322760238275,2018/19
NSSEC5,0.8891450025401266,0.0007104794892809234,0.8306754460325022,0.9517301123056773,0.0347053160036114,0.11828322760238275,2018/19
Motiva_POP,0.5544285407320916,5.692528715538902e-152,0.5305496582940527,0.579382159563936,0.022461824316833943,0.11828322760238275,2018/19
motivd_POP,1.0359362206522227,0.13367132034492787,0.9892255110851219,1.0848525854150421,0.02354050037838336,0.11828322760238275,2018/19
Gend3_1,0.9719374250660578,0.543480244105613,0.8866656586756646,1.0654098859033279,0.04684955914155718,0.11828322760238275,2018/19
Gend3_2,0.3961752382633372,0.0649763798382576,0.14818898666101202,1.0591530649443752,0.501727708224432,0.11828322760238275,2018/19
Age9_1,1.1640833472571201,0.21597939788427367,0.9150823014148545,1.480839523686742,0.12279573689471038,0.11828322760238275,2018/19
Age9_2,1.1847734399059044,0.18722780791400262,0.9208790302210533,1.5242915278128555,0.12856265003787642,0.11828322760238275,2018/19
Age9_3,1.197400605281975,0.16937800519791835,0.926083619100884,1.5482059934519272,0.13109618035875029,0.11828322760238275,2018/19
Age9_4,0.9976695667029448,0.9862009415008115,0.765877970909793,1.2996124736984709,0.13490006854265935,0.11828322760238275,2018/19
Age9_5,0.7392507842125993,0.04421480821257957,0.5507824509665602,0.9922097572279448,0.15015445004023417,0.11828322760238275,2018/19
Age9_6,0.7498785452125208,0.1680472200608224,0.49802668091204316,1.129091781870534,0.2088087358799106,0.11828322760238275,2018/19
Age9_7,0.3087017838096505,5.567021299877867e-05,0.17430408485823373,0.5467272405277688,0.2916249106694149,0.11828322760238275,2018/19
Eth7_1,0.650993726504667,1.2014012449238996e-11,0.5750238841292797,0.7370003988445705,0.06331158576612773,0.11828322760238275,2018/19
Eth7_2,0.36879287960313656,6.788884844791351e-47,0.32191476187607193,0.42249751845282846,0.0693626973785043,0.11828322760238275,2018/19
Eth7_3,0.4912029017674937,5.94449664809454e-14,0.40801722913435096,0.5913482899158601,0.09466902657555583,0.11828322760238275,2018/19
Eth7_4,0.43104778522999154,3.89572725569284e-08,0.3192858407502315,0.5819305757972175,0.15313148754297332,0.11828322760238275,2018/19
Eth7_5,0.6826282250097137,0.0014824999430115956,0.5394158593394897,0.8638627980840284,0.12013668345584454,0.11828322760238275,2018/19
Eth7_6,0.5061371634727027,7.865220430890489e-08,0.3947614684384275,0.6489357465954151,0.12680131035464082,0.11828322760238275,2018/19
IMD10_1,1.2647206942201734,0.0032171923751581825,1.0817881423245246,1.4785875087812892,0.07971368076952219,0.11828322760238275,2018/19
IMD10_2,1.2092822200835123,0.025991029491307577,1.0229971354371385,1.4294893281252672,0.08535375729486831,0.11828322760238275,2018/19
IMD10_3,1.637982349348373,1.0860424468465199e-07,1.3653102271372344,1.9651110227178679,0.09290146943160911,0.11828322760238275,2018/19
IMD10_4,1.4002203456098188,0.0005088775274742321,1.1581467362713194,1.6928917164434043,0.09684286500768644,0.11828322760238275,2018/19
IMD10_5,1.4850001101057253,7.008680227745633e-05,1.2220077110921852,1.8045919898844727,0.09945064143280163,0.11828322760238275,2018/19
IMD10_6,1.7064785621768275,6.021594317490617e-07,1.3833950303018905,2.105016296417957,0.10708935658605158,0.11828322760238275,2018/19
IMD10_7,1.5695243256264528,5.1973942067332955e-05,1.2616746597706314,1.952489565876683,0.11139626254005945,0.11828322760238275,2018/19
IMD10_8,1.5536122450988041,5.3076008467451815e-05,1.2547369392379832,1.9236789263467626,0.10901055403229791,0.11828322760238275,2018/19
IMD10_9,1.5645597643560754,0.0010201163250656905,1.197862786021361,2.043512232625855,0.13626042546550982,0.11828322760238275,2018/19
Child4_1,0.7134978956110425,0.0024479543906368037,0.5735219085186227,0.8876369663999608,0.11142212406915057,0.11828322760238275,2018/19
Child4_2,0.7759841622627456,0.039880664850862224,0.6092544739508193,0.9883414005610116,0.12341863247236487,0.11828322760238275,2018/19
Child4_3,0.8374277623395929,0.24431623134823965,0.6212041898347908,1.1289126322918146,0.15238809101426465,0.11828322760238275,2018/19
WorkStat8_1,1.0903625961298262,0.21162151988341726,0.9519611845808776,1.248885574638645,0.06925704580012783,0.11828322760238275,2018/19
WorkStat8_2,0.9669455448352047,0.773139729014916,0.7693955295933834,1.2152185068852412,0.11660265296132197,0.11828322760238275,2018/19
WorkStat8_3,0.9701984644678904,0.756083218826245,0.8015952095998645,1.1742648274129748,0.09739816667780597,0.11828322760238275,2018/19
WorkStat8_4,0.9013907467500362,0.37360467415840715,0.717122865631392,1.1330070721022347,0.11668156147513054,0.11828322760238275,2018/19
WorkStat8_5,0.4220067551669064,2.2170165548396763e-06,0.29522123583696197,0.6032415009090084,0.18229737738788632,0.11828322760238275,2018/19
WorkStat8_6,1.8821740557291133,4.017580686365698e-05,1.391772244953401,2.5453727712312526,0.1540077227542619,0.11828322760238275,2018/19
WorkStat8_7,0.948147477473332,0.6946094813088939,0.7268358790782024,1.2368454350095701,0.13561951040096867,0.11828322760238275,2018/19
HHLiv9_1,1.4363373744249572,0.0013914600198664112,1.150351789925162,1.7934209962886187,0.11328197115447475,0.11828322760238275,2018/19
HHLiv9_2,0.9510403593582217,0.6656156304940649,0.7574050432018715,1.194179749985035,0.11615434175644314,0.11828322760238275,2018/19
HHLiv9_3,1.2454606614832655,0.0006320987011627772,1.098137532210637,1.4125482590324563,0.06423071006961237,0.11828322760238275,2018/19
HHLiv9_4,1.0322889693958488,0.8030138894053191,0.8041960969386679,1.3250754640476867,0.12739559339636256,0.11828322760238275,2018/19
HHLiv9_5,1.1308681070054996,0.22318402420581096,0.9278348465495695,1.3783300769506925,0.10096466299632138,0.11828322760238275,2018/19
HHLiv9_6,0.9143660437283773,0.6579734570074458,0.6151658301714449,1.3590892421486997,0.20221754372654274,0.11828322760238275,2018/19
HHLiv9_7,1.156063712546119,0.2278695386952888,0.913300639945024,1.4633552731840471,0.12026294862528195,0.11828322760238275,2018/19
HHLiv9_8,1.1662558137507548,0.21366223822668595,0.9152094741144434,1.4861653660475038,0.1236761320737416,0.11828322760238275,2018/19
const,4.512060342995293,6.750723336068684e-14,3.0422846759877213,6.691907795321967,0.2010981425156254,0.107141350609539,2019/20
Disab2_POP,1.385718925027688,1.1061061692668877e-05,1.198117045173506,1.6026956188590187,0.07421967452176707,0.107141350609539,2019/20
Educ6,0.8607402627956521,5.796413358190818e-14,0.8277151256453663,0.8950830751339379,0.019961461519186516,0.107141350609539,2019/20
NSSEC5,0.8004879170761071,3.810533990909383e-09,0.7433735111747084,0.8619905010769849,0.037767435245095564,0.107141350609539,2019/20
Motiva_POP,0.6213829694457015,6.856148666838823e-83,0.5920531990126424,0.6521657097049359,0.024669379729130067,0.107141350609539,2019/20
motivd_POP,0.9891901270796059,0.6751258141725391,0.9401700058040218,1.040766139603622,0.0259320268824349,0.107141350609539,2019/20
Gend3_1,1.0980998326179805,0.0625712347371534,0.9951004794742839,1.211760286793027,0.050252364071747956,0.107141350609539,2019/20
Gend3_2,0.8551768581242045,0.7232761802659105,0.35971975767682207,2.033047790853406,0.44183619116561973,0.107141350609539,2019/20
Age9_1,0.9309560037600805,0.5812983668017353,0.7219464659013629,1.2004755502956508,0.1297273990758519,0.107141350609539,2019/20
Age9_2,0.9489871737795658,0.7026146748975272,0.7253116365918376,1.2416409865280003,0.13714225315053938,0.107141350609539,2019/20
Age9_3,0.9966673783845527,0.9810638407392083,0.7565449190414123,1.31300315174222,0.1406429837857379,0.107141350609539,2019/20
Age9_4,0.9127460113917285,0.5312195337293485,0.6858625966448139,1.214682482157498,0.1458089748956221,0.107141350609539,2019/20
Age9_5,0.7270335281928902,0.0579605323549908,0.5229232628670857,1.0108132275824067,0.16813465413083575,0.107141350609539,2019/20
Age9_6,1.065989642712163,0.7811905191915354,0.6790856772100254,1.6733292373918864,0.23006115987278675,0.107141350609539,2019/20
Age9_7,0.6034771170067871,0.1593824030810148,0.29864292562354977,1.2194651187213832,0.3589144990322302,0.107141350609539,2019/20
Eth7_1,0.7009515022220298,1.2099501510767828e-07,0.6145203492981105,0.7995390372808784,0.06714238542283059,0.107141350609539,2019/20
Eth7_2,0.3971675733561566,7.161232622441539e-39,0.34570214699896273,0.45629476905184313,0.07080779767612291,0.107141350609539,2019/20
Eth7_3,0.41554596966840135,5.0163345987487216e-18,0.34059139062756616,0.5069959419393381,0.10148643337341477,0.107141350609539,2019/20
Eth7_4,0.5217888640955102,2.8720565513363852e-05,0.3847137799569494,0.7077043580933075,0.15549438889047004,0.107141350609539,2019/20
Eth7_5,0.8276952407340906,0.17910773605246744,0.6281400646540343,1.0906475324276454,0.14075863004283315,0.107141350609539,2019/20
Eth7_6,0.42108176415704274,4.50829965039305e-11,0.32552562504877536,0.5446878477816915,0.13132172186173724,0.107141350609539,2019/20
IMD10_1,1.0234340639650867,0.8301869815427718,0.8281763649170942,1.2647273306199054,0.1080085398351218,0.107141350609539,2019/20
IMD10_2,1.1592021384806146,0.1912509970905396,0.9288346902100518,1.4467047925978591,0.11304108563330086,0.107141350609539,2019/20
IMD10_3,1.2770050310929681,0.03546174893921065,1.016775044878684,1.603837404989934,0.11626826861395541,0.107141350609539,2019/20
IMD10_4,1.0508768648553108,0.6736592466337988,0.8341585933553619,1.323899548461121,0.11783719582112119,0.107141350609539,2019/20
IMD10_5,1.2154025511753392,0.1223811100377614,0.9489326946017933,1.5566998268759318,0.12627412903551619,0.107141350609539,2019/20
IMD10_6,1.3369509084850535,0.02253549676640607,1.0417423862387667,1.7158154984483178,0.1272966743692407,0.107141350609539,2019/20
IMD10_7,1.2228457689626158,0.11762974822744679,0.9504642051925721,1.5732857339607018,0.12856640155007,0.107141350609539,2019/20
IMD10_8,1.3907968796765204,0.013030548164071879,1.0719511749796473,1.8044814033201388,0.13285772788367972,0.107141350609539,2019/20
IMD10_9,1.8201102623159784,0.00021543472262445411,1.3253359238375277,2.4995937312222547,0.161855590569967,0.107141350609539,2019/20
Child4_1,0.9073382606211743,0.4068937733746826,0.7210574946297134,1.1417435160421296,0.11724524014358229,0.107141350609539,2019/20
Child4_2,0.9854655399515562,0.9097434921779325,0.7650780024230299,1.2693376719189011,0.1291535805386775,0.107141350609539,2019/20
Child4_3,0.7923821274667938,0.16434244473929893,0.5708090476923164,1.0999640570996048,0.16734441338929895,0.107141350609539,2019/20
WorkStat8_1,1.022042302196182,0.7800076919718696,0.877049316933467,1.191005394235673,0.07806007570983321,0.107141350609539,2019/20
WorkStat8_2,0.9707077688719351,0.7980765593454036,0.7729898341086077,1.2189986607455663,0.11620599591129602,0.107141350609539,2019/20
WorkStat8_3,0.9000719722188669,0.3463411105555386,0.7229616924245923,1.1205705138498196,0.11179720363777176,0.107141350609539,2019/20
WorkStat8_4,0.8732870513040737,0.28895550030488626,0.6798258552170948,1.1218023970739188,0.12777155287797784,0.107141350609539,2019/20
WorkStat8_5,0.4385675914335174,4.329731222528034e-05,0.2954345412793459,0.6510461891926496,0.20156832045660492,0.107141350609539,2019/20
WorkStat8_6,2.0168463661377385,1.0852600338238567e-05,1.4755041210156492,2.756799663699386,0.15945975573362797,0.107141350609539,2019/20
WorkStat8_7,1.1164772468322286,0.3958039972148806,0.8657725891059217,1.439779288902353,0.12975310728838257,0.107141350609539,2019/20
HHLiv9_1,1.5594991103059972,0.0001644412541557916,1.2376753992124905,1.9650042948196726,0.11792550589438741,0.107141350609539,2019/20
HHLiv9_2,0.7666162889259338,0.031041729304153297,0.602111697738264,0.9760656314337914,0.12323870764232316,0.107141350609539,2019/20
HHLiv9_3,1.1826290419860512,0.015624026015660913,1.032260501040141,1.3549016450203761,0.06938336838002833,0.107141350609539,2019/20
HHLiv9_4,0.8802335939618545,0.3453082982705994,0.6753630316997997,1.1472513945409557,0.13517439656232463,0.107141350609539,2019/20
HHLiv9_5,1.1764300598160176,0.14603142905302288,0.9449835890991315,1.4645626671232428,0.11177358316166432,0.107141350609539,2019/20
HHLiv9_6,0.8100320561612179,0.3414673833862494,0.5247872541857898,1.2503198711005161,0.22147390231332872,0.107141350609539,2019/20
HHLiv9_7,0.9971336973907597,0.9807327323460473,0.7899190058967179,1.258705769895311,0.11885649250439725,0.107141350609539,2019/20
HHLiv9_8,0.8615462284633857,0.29630063395108364,0.6513578478061391,1.1395608516570765,0.14269115992573683,0.107141350609539,2019/20
const,4.248346292383777,8.303413280600041e-11,2.745649276755135,6.573471117673489,0.2227144097016478,0.09972569878571913,2020/21
Disab2_POP,1.3513056467534226,1.4962925834225092e-06,1.1953461273756791,1.5276135582223649,0.06257027271586572,0.09972569878571913,2020/21
Educ6,0.8709194641421415,1.0172036215387252e-16,0.8429641357622508,0.899801878683439,0.016645762700875713,0.09972569878571913,2020/21
NSSEC5,0.83718580303591,2.0696912194536805e-08,0.7867545451112935,0.8908497232840715,0.031699419093988636,0.09972569878571913,2020/21
Motiva_POP,0.5892053218788071,1.6158969034865563e-132,0.5647881635408394,0.6146780930284238,0.021594268163383022,0.09972569878571913,2020/21
motivd_POP,1.0439509150324973,0.047400056276216025,1.0004935257269303,1.0892959174376924,0.02169380073050991,0.09972569878571913,2020/21
Gend3_1,0.9893893261858293,0.8076833329038764,0.9079552793447585,1.078127151236879,0.043823654760361964,0.09972569878571913,2020/21
Gend3_2,0.5734351982320214,0.17996710213878808,0.2543634706320078,1.2927482305315725,0.41474267498363226,0.09972569878571913,2020/21
Age9_1,0.9028251014207704,0.33978350943637836,0.7318958659638678,1.1136736818180961,0.1070890107927959,0.09972569878571913,2020/21
Age9_2,0.929398847365834,0.5188540708982294,0.7440373159964045,1.1609393761765503,0.11349534416375429,0.09972569878571913,2020/21
Age9_3,1.0680219361046335,0.5700227404682994,0.8510662894619982,1.3402843822209958,0.11585597440792984,0.09972569878571913,2020/21
Age9_4,1.1084107681805442,0.3933086716463846,0.8751179572499214,1.4038958072342704,0.12057560461088067,0.09972569878571913,2020/21
Age9_5,0.8858664642987157,0.38304793347460264,0.6746983192257169,1.1631263487801438,0.1389314127254362,0.09972569878571913,2020/21
Age9_6,1.162631719448976,0.4320807915211796,0.7983262884341643,1.6931830188382355,0.1918015047374643,0.09972569878571913,2020/21
Age9_7,0.4527672508097376,0.0038734253163507843,0.26445715175278656,0.775165965628486,0.27434124378964536,0.09972569878571913,2020/21
Eth7_1,0.8189025222388191,0.000854917246450783,0.7281646691384834,0.9209473754370849,0.05991836622521218,0.09972569878571913,2020/21
Eth7_2,0.48853797391707143,2.4236325682787877e-30,0.43214851692758277,0.5522854819816313,0.06257660183512323,0.09972569878571913,2020/21
Eth7_3,0.4508557268683091,8.5798925339765e-20,0.37981291013953566,0.5351868802334121,0.08748558843734908,0.09972569878571913,2020/21
