feature_names,values,is_pred,model_name,std
Age9_4.0,1.0259652254037974,True,exp,0.0
Age9_4.0,1.0259652254037974,True,exp,0.0
Age9_4.0,1.0259652254037974,True,exp,0.0
Age9_4.0,1.01090043810032,False,holt,0.0
Age9_4.0,1.0803124324969362,False,holt,0.0
Age9_4.0,1.2704583833610228,False,holt,0.0
Age9_4.0,1.0208594566526443,False,holt,0.0
Age9_4.0,0.9496365247664396,False,holt,0.0
Age9_4.0,0.9228452136374856,False,holt,0.0
Age9_4.0,0.9267441584300142,False,holt,0.0
Age9_4.0,0.9403876048631248,True,holt,0.0
Age9_4.0,0.9497039250469874,True,holt,0.0
Age9_4.0,0.9571569811940774,True,holt,0.0
Age9_4.0,0.9631194261117495,True,holt,0.0
Age9_4.0,0.9678893820458871,True,holt,0.0
Age9_4.0,0.9717053467931972,True,holt,0.0
Age9_4.0,0.9747581185910453,True,holt,0.0
Age9_5.0,1.025709649375029,False,bayesian_ridge,0.0
Age9_5.0,1.0791245784339067,False,bayesian_ridge,0.0
Age9_5.0,1.2432589526788984,False,bayesian_ridge,0.0
Age9_5.0,1.0483546931695968,False,bayesian_ridge,0.0
Age9_5.0,1.0679191844097886,False,bayesian_ridge,0.0
Age9_5.0,1.0789309268953111,False,bayesian_ridge,0.0
Age9_5.0,0.8503472875093578,False,bayesian_ridge,0.0
Age9_5.0,1.0119362412799264,True,bayesian_ridge,0.1133790071944874
Age9_5.0,1.0008615418687692,True,bayesian_ridge,0.11963455102197912
Age9_5.0,0.9897868424576118,True,bayesian_ridge,0.12686200900896946
Age9_5.0,0.9787121430464546,True,bayesian_ridge,0.13490526256262797
Age9_5.0,0.9676374436352974,True,bayesian_ridge,0.1436273212523639
Age9_5.0,0.95656274422414,True,bayesian_ridge,0.15291207263949547
Age9_5.0,0.9454880448129828,True,bayesian_ridge,0.162663190407115
Age9_5.0,1.025709649375029,False,simple_exp,0.0
Age9_5.0,1.0791245784339067,False,simple_exp,0.0
Age9_5.0,1.2432589526788984,False,simple_exp,0.0
Age9_5.0,1.0483546931695968,False,simple_exp,0.0
Age9_5.0,1.0679191844097886,False,simple_exp,0.0
Age9_5.0,1.0789309268953111,False,simple_exp,0.0
Age9_5.0,0.8503472875093578,False,simple_exp,0.0
Age9_5.0,1.025709652559075,True,simple_exp,0.0
Age9_5.0,1.025709652559075,True,simple_exp,0.0
Age9_5.0,1.025709652559075,True,simple_exp,0.0
Age9_5.0,1.025709652559075,True,simple_exp,0.0
Age9_5.0,1.025709652559075,True,simple_exp,0.0
Age9_5.0,1.025709652559075,True,simple_exp,0.0
Age9_5.0,1.025709652559075,True,simple_exp,0.0
Age9_5.0,1.025709649375029,False,exp,0.0
Age9_5.0,1.0791245784339067,False,exp,0.0
Age9_5.0,1.2432589526788984,False,exp,0.0
Age9_5.0,1.0483546931695968,False,exp,0.0
Age9_5.0,1.0679191844097886,False,exp,0.0
Age9_5.0,1.0789309268953111,False,exp,0.0
Age9_5.0,0.8503472875093578,False,exp,0.0
Age9_5.0,1.0562350335147743,True,exp,0.0
Age9_5.0,1.0562350335147743,True,exp,0.0
Age9_5.0,1.0562350335147743,True,exp,0.0
Age9_5.0,1.0562350335147743,True,exp,0.0
Age9_5.0,1.0562350335147743,True,exp,0.0
Age9_5.0,1.0562350335147743,True,exp,0.0
Age9_5.0,1.0562350335147743,True,exp,0.0
Age9_5.0,1.025709649375029,False,holt,0.0
Age9_5.0,1.0791245784339067,False,holt,0.0
Age9_5.0,1.2432589526788984,False,holt,0.0
Age9_5.0,1.0483546931695968,False,holt,0.0
Age9_5.0,1.0679191844097886,False,holt,0.0
Age9_5.0,1.0789309268953111,False,holt,0.0
Age9_5.0,0.8503472875093578,False,holt,0.0
Age9_5.0,0.9039779039094447,True,holt,0.0
Age9_5.0,0.8597436353067412,True,holt,0.0
Age9_5.0,0.8243562204245786,True,holt,0.0
Age9_5.0,0.7960462885188484,True,holt,0.0
Age9_5.0,0.7733983429942644,True,holt,0.0
Age9_5.0,0.755279986574597,True,holt,0.0
Age9_5.0,0.7407853014388632,True,holt,0.0
