LCA_Class,year,N,Sum_wt_final,Mean_wt_final,Mean_MEMS7_ALL,Median_MEMS7_ALL,SD_MEMS7_ALL,Mean_MEMS7_SPORTCOUNT_A01,Median_MEMS7_SPORTCOUNT_A01,Mean_MEMS7_IN_SPORTCOUNT_A01,Median_MEMS7_IN_SPORTCOUNT_A01,Mean_MEMS7_OUT_SPORTCOUNT_A01,Median_MEMS7_OUT_SPORTCOUNT_A01,Mean_MEMS7_FITNESS_B06,Median_MEMS7_FITNESS_B06,Mean_MEMS7_WALKALL_C01,Median_MEMS7_WALKALL_C01,Mean_MEMS7_CYCALL_C02,Median_MEMS7_CYCALL_C02,Mean_MEMS7_ACTTRAV_C03,Median_MEMS7_ACTTRAV_C03,Mean_MEMS7_DANCEALL_C04,Median_MEMS7_DANCEALL_C04,Mean_MEMS7_TEAMSPORT_C05,Median_MEMS7_TEAMSPORT_C05,Mean_MEMS7_RACKETSPORT_C06,Median_MEMS7_RACKETSPORT_C06,Mean_MEMS7_ADVWATERSPORT_C07,Median_MEMS7_ADVWATERSPORT_C07,Mean_MEMS7_LEISURE_C08,Median_MEMS7_LEISURE_C08,Mean_MEMS7_COMBATTARGET_C09,Median_MEMS7_COMBATTARGET_C09,Mean_MEMS7_WINTER_C10,Median_MEMS7_WINTER_C10,Mean_MEMS7_RUNATHMULTI_C11,Median_MEMS7_RUNATHMULTI_C11,Median_ACT7GR_ALL,Median_ACT7GR_SPORTCOUNT_A01,Mean_Number_Activities,Median_Number_Activities,Mean_CLUB_SPORTCOUNT_A01,Mean_Number_Club,Median_Number_Club,Mean_VolAny,Mean_VolCnt,Median_VolCnt,Mean_VolDur,Median_VolDur,Mean_VolFrqB_Pop,Median_VolFrqB_Pop,Mean_volint1,Mean_volint2,Mean_volint3,Mean_volint4,Mean_volint5,Mean_volint6,Mean_volint7,Mean_DVBMI,Median_DVBMI,Mean_FruitVegPor,Median_FruitVegPor
6,2017/18,309,483.91120429648805,1.5660556773349128,752.843851132686,370.0,1284.960856797214,716.245145631068,360.0,312.4009900990099,45.0,574.8638613861386,240.0,207.91666666666666,0.0,361.2839805825243,90.0,57.333333333333336,0.0,216.52588996763754,15.0,56.15695792880259,0.0,5.679611650485437,0.0,8.024271844660195,0.0,15.016181229773462,0.0,10.194174757281553,0.0,12.877022653721683,0.0,0.1941747572815534,0.0,32.33009708737864,0.0,4.0,0.0,2.058252427184466,2.0,0.41836734693877553,0.6122448979591837,0.0,0.16580310880829016,0.21761658031088082,0.0,,,0.05365853658536585,0.0,0.09844559585492228,0.025906735751295335,0.031088082901554404,0.0,0.031088082901554404,0.015544041450777202,0.015544041450777202,26.477639646130513,25.340260442590765,5.66554054054054,5.0
6,2018/19,294,484.9771342535616,1.6495820892978286,588.531462585034,288.75,832.2038005214171,544.9600340136054,276.25,132.8183962264151,0.0,403.37971698113205,127.5,166.70195578231292,0.0,321.36309523809524,108.75,25.05952380952381,0.0,176.0612244897959,12.5,38.076530612244895,0.0,2.925170068027211,0.0,3.5799319727891157,0.0,14.438775510204081,0.0,0.5187074829931972,0.0,1.836734693877551,0.0,0.30612244897959184,0.0,20.632653061224488,0.0,4.0,0.5,1.9319727891156462,2.0,0.36,0.55,0.0,0.23783783783783785,0.32972972972972975,0.0,,,,,0.12972972972972974,0.032432432432432434,0.032432432432432434,0.005405405405405406,0.03783783783783784,0.02702702702702703,0.06486486486486487,26.48572776149366,25.21735857578381,5.3076923076923075,5.0
6,2019/20,184,277.9741775333729,1.5107292257248526,659.4524456521739,247.5,1212.9161623625166,601.9524456521739,210.0,168.82267441860466,0.0,493.5901162790698,195.0,211.66440217391303,0.0,295.4755434782609,53.125,42.03125,0.0,110.17663043478261,0.0,20.46875,0.0,0.5706521739130435,0.0,2.9347826086956523,0.0,6.195652173913044,0.0,0.0,0.0,3.3152173913043477,0.0,0.0,0.0,32.89673913043478,0.0,0.0,0.0,1.548913043478261,1.0,0.2755102040816326,0.40816326530612246,0.0,0.13043478260869565,0.15217391304347827,0.0,3.15,3.0,0.3131868131868132,0.0,0.04891304347826087,0.02717391304347826,0.02717391304347826,0.0,0.021739130434782608,0.0,0.02717391304347826,27.0500330023411,26.311971862310248,5.322222222222222,5.0
6,2020/21,260,402.80802175573757,1.5492616221374522,646.0384615384615,300.0,1031.4257990844173,588.425,267.5,132.59146341463415,0.0,604.7987804878048,213.75,108.30480769230769,0.0,339.8817307692308,120.0,51.07692307692308,0.0,147.89423076923077,0.0,25.01153846153846,0.0,0.5980769230769231,0.0,2.2211538461538463,0.0,9.14423076923077,0.0,12.442307692307692,0.0,2.6538461538461537,0.0,0.0,0.0,50.22692307692308,0.0,0.0,0.0,1.7884615384615385,1.0,0.24,0.41,0.0,0.1043956043956044,0.14285714285714285,0.0,3.9411764705882355,4.0,0.2154696132596685,0.0,0.038461538461538464,0.01098901098901099,0.027472527472527472,0.02197802197802198,0.016483516483516484,0.01098901098901099,0.016483516483516484,27.16437076996921,26.26218012392482,3.726890756302521,4.0
6,2021/22,232,401.2319235604148,1.7294479463810983,779.1153017241379,365.0,1074.9178262727205,744.8372844827586,360.0,141.08585858585857,0.0,543.9848484848485,232.5,146.40625,0.0,435.2273706896552,150.0,92.9040948275862,0.0,243.91271551724137,0.0,31.77801724137931,0.0,9.956896551724139,0.0,9.051724137931034,0.0,14.612068965517242,0.0,7.564655172413793,0.0,2.8448275862068964,0.0,3.103448275862069,0.0,17.03448275862069,0.0,0.0,0.0,2.185344827586207,2.0,0.3,0.5625,0.0,0.1452513966480447,0.22905027932960895,0.0,3.64,3.0,0.2897727272727273,0.0,0.055865921787709494,0.0446927374301676,0.01675977653631285,0.01675977653631285,0.0223463687150838,0.027932960893854747,0.0446927374301676,26.86098882673857,25.26408148638889,3.7788018433179724,3.0
6,2022/23,246,365.42594011255613,1.4854713012705534,684.9634146341464,317.5,948.6700907075051,647.2256097560976,287.5,224.40384615384616,0.0,315.28846153846155,116.25,172.6392276422764,0.0,310.515243902439,112.5,38.28760162601626,0.0,150.9512195121951,0.0,54.29471544715447,0.0,22.367886178861788,0.0,5.4573170731707314,0.0,27.15447154471545,0.0,7.682926829268292,0.0,2.66260162601626,0.0,2.4390243902439024,0.0,41.53455284552845,0.0,0.0,0.0,2.0813008130081303,2.0,0.17479674796747968,0.3252032520325203,0.0,0.13930348258706468,0.1791044776119403,0.0,3.48,4.0,0.2727272727272727,0.0,0.04975124378109453,0.014925373134328358,0.024875621890547265,0.0,0.01990049751243781,0.024875621890547265,0.04477611940298507,27.048272066444255,26.452556977029243,3.6202531645569622,3.0
7,2016/17,1299,1926.625903582047,1.483160818769859,692.747882986913,450.0,837.6209179810106,653.8081216320246,420.0,172.59684684684686,15.0,534.2134009009009,302.5,119.97555812163202,0.0,232.15531177829098,75.0,135.33525789068514,0.0,214.99865280985372,60.0,9.686682063125481,0.0,24.019438029253273,0.0,24.093918398768285,0.0,21.509815242494227,0.0,3.0369515011547343,0.0,3.8837567359507315,0.0,14.467282525019245,0.0,71.41878367975366,0.0,4.0,4.0,2.5850654349499615,2.0,0.43429844097995546,0.7984409799554566,0.0,0.3020457280385078,0.5631768953068592,0.0,,,0.15144230769230768,0.0,0.15282791817087846,0.10469314079422383,0.08062575210589651,0.05415162454873646,0.07701564380264742,0.0421179302045728,0.05174488567990373,25.014739333086048,24.673545382200004,5.485490196078431,5.0
7,2017/18,1126,1837.6997048421138,1.632060128634204,781.7277975133215,499.25,1015.9832838497726,739.9971136767318,480.0,165.90709046454768,0.0,588.1907090464548,345.0,145.75777087033748,0.0,251.48334813499113,75.0,149.7275754884547,0.0,229.2648756660746,60.0,13.39853463587922,0.0,34.33947602131439,0.0,19.8452486678508,0.0,28.613454706927175,0.0,8.13499111900533,0.0,10.384103019538188,0.0,19.087477797513323,0.0,68.72957371225577,0.0,4.0,1.0,2.783303730017762,2.0,0.45011600928074247,0.8561484918793504,0.0,0.30654761904761907,0.5848214285714286,0.0,,,0.18208516886930984,0.0,0.1488095238095238,0.10714285714285714,0.09077380952380952,0.052083333333333336,0.06547619047619048,0.05803571428571429,0.0625,25.108765078287973,24.530134575565977,5.234177215189874,5.0
7,2018/19,1134,1916.2666469142073,1.6898294946333399,751.5167548500882,470.0,902.2287826252297,715.1106701940035,448.75,131.67511520737327,0.0,604.6791474654378,330.0,121.7991622574956,0.0,256.0846560846561,98.75,146.63712522045856,0.0,227.2993827160494,60.0,8.79210758377425,0.0,24.078924162257497,0.0,22.509920634920636,0.0,37.160493827160494,0.0,3.6413139329805997,0.0,7.411816578483245,0.0,18.51851851851852,0.0,73.23500881834215,0.0,4.0,1.0,2.86331569664903,2.0,0.4382284382284382,0.8228438228438228,0.0,0.26598837209302323,0.5247093023255814,0.0,,,,,0.12209302325581395,0.12354651162790697,0.07267441860465117,0.061046511627906974,0.05232558139534884,0.0377906976744186,0.055232558139534885,25.01110764334003,24.61810377477591,5.363636363636363,5.0
7,2019/20,869,1580.1088045697181,1.8183070248213098,681.7842347525892,420.0,839.7426818091903,622.1205408515535,375.0,117.88930348258707,0.0,488.6710199004975,238.125,114.07451093210587,0.0,223.60327963176064,37.5,137.021001150748,0.0,138.2422324510932,0.0,13.826237054085155,0.0,18.209723820483315,0.0,16.631185270425778,0.0,19.732451093210585,0.0,3.5630034522439584,0.0,2.140391254315305,0.0,8.204833141542002,0.0,82.76179516685846,0.0,0.0,0.0,2.300345224395857,2.0,0.48394004282655245,0.8950749464668094,0.0,0.2289988492520138,0.4315304948216341,0.0,3.510752688172043,4.0,0.5352601156069364,0.0,0.09205983889528194,0.09666283084004602,0.0667433831990794,0.04948216340621404,0.04027617951668585,0.03682393555811277,0.04948216340621404,24.984690722143036,24.437330461512587,5.327124563445867,5.0
