Age9,Educ6,IMD10,NSSEC5,Motiva_POP,motivd_POP,inclus_a,comm1,happy,lifesat,lone,worthw,Eth7_2.0,Eth7_3.0,Eth7_4.0,Eth7_5.0,Eth7_6.0,Eth7_7.0,Gend3_2.0,Gend3_3.0,HHLiv12_2.0,HHLiv12_3.0,HHLiv12_4.0,HHLiv12_5.0,HHLiv12_6.0,HHLiv12_7.0,HHLiv12_8.0,HHLiv12_9.0,HHLiv12_10.0,HHLiv12_11.0,HHLiv12_12.0,WorkStat10_2.0,WorkStat10_3.0,WorkStat10_4.0,WorkStat10_5.0,WorkStat10_6.0,WorkStat10_7.0,WorkStat10_8.0,WorkStat10_9.0,WorkStat10_10.0,PREDS_Motiva_POP,PERTURBED_PREDS_Motiva_POP,DIFFERENCE_Motiva_POP,PREDS_motivd_POP,PERTURBED_PREDS_motivd_POP,DIFFERENCE_motivd_POP,PREDS_inclus_a,PERTURBED_PREDS_inclus_a,DIFFERENCE_inclus_a,PREDS_comm1,PERTURBED_PREDS_comm1,DIFFERENCE_comm1,PREDS_happy,PERTURBED_PREDS_happy,DIFFERENCE_happy,PREDS_lifesat,PERTURBED_PREDS_lifesat,DIFFERENCE_lifesat,PREDS_lone,PERTURBED_PREDS_lone,DIFFERENCE_lone,PREDS_worthw,PERTURBED_PREDS_worthw,DIFFERENCE_worthw
2.0,3.0,2.0,3.0,1.0,3.0,1.0,4.0,8.0,8.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.8665736872915966,0.8842904035663502,0.017716716274753685,,,,0.8665736872915966,0.8572029670581308,-0.009370720233465746,0.8665736872915966,0.8758394825513599,0.009265795259763343,0.8665736872915966,0.8764964190694594,0.009922731777862848,0.8665736872915966,0.8566298771404103,-0.009943810151186283,0.8665736872915966,0.8658788126643715,-0.0006948746272250617
5.0,1.0,3.0,2.0,1.0,5.0,4.0,1.0,5.0,3.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.6430726601014966,0.6811051240451921,0.03803246394369553,0.6430726601014966,0.6248013537544435,-0.018271306347053096,0.6430726601014966,0.6618020938918553,0.01872943379035874,0.6430726601014966,0.6631559619346685,0.020083301833171974,0.6430726601014966,0.6237049996293117,-0.019367660472184856,0.6430726601014966,0.6416950815172809,-0.0013775785842156107
3.0,1.0,6.0,2.0,1.0,5.0,2.0,4.0,7.0,9.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9256280183808281,0.9365245686755361,0.01089655029470804,0.9256280183808281,0.9200219888302279,-0.005606029550600189,0.9256280183808281,0.9311187615130389,0.0054907431322107625,0.9256280183808281,0.931506087279326,0.005878068898497957,0.9256280183808281,0.9196773878759643,-0.005950630504863774,0.9256280183808281,0.9252141526401456,-0.00041386574068247306
6.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,7.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.28775989307514593,0.36399235766472604,0.0762324645895801,0.28775989307514593,0.3222208113928739,0.03446091831772796,0.28775989307514593,0.3238446376183716,0.03608474454322569,0.28775989307514593,0.2718936773015125,-0.015866215773633452,0.28775989307514593,0.3049833049855824,0.01722341191043647,0.28775989307514593,0.3062682571740987,0.01850836409895279,0.28775989307514593,0.27096935093750235,-0.016790542137643583,0.28775989307514593,0.28653243104440035,-0.0012274620307455852
6.0,2.0,5.0,2.0,2.0,4.0,2.0,4.0,7.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7887653533089986,0.8410030466463007,0.052237693337302105,0.7887653533089986,0.814603309449294,0.025837956140295493,0.7887653533089986,0.8157221258685019,0.02695677255950335,0.7887653533089986,0.7753467004490376,-0.013418652859960911,0.7887653533089986,0.8022012036646368,0.013435850355638213,0.7887653533089986,0.8031601969499125,0.014394843640913924,0.7887653533089986,0.7745315040438631,-0.01423384926513549,0.7887653533089986,0.7877645023341043,-0.0010008509748942185
6.0,1.0,7.0,1.0,2.0,4.0,2.0,3.0,6.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8319328920691395,0.8751846421280085,0.043251750058869054,0.8319328920691395,0.8534715484982899,0.021538656429150427,0.8319328920691395,0.8543977311839418,0.02246483911480235,0.8319328920691395,0.8206328657455769,-0.011300026323562529,0.8319328920691395,0.8431689515348957,0.011236059465756232,0.8319328920691395,0.8439679533139661,0.012035061244826672,0.8319328920691395,0.8199438369973394,-0.011989055071800037,0.8319328920691395,0.8310927744551527,-0.0008401176139867239
5.0,1.0,4.0,1.0,2.0,3.0,3.0,4.0,7.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7702771982566943,0.8260788255989213,0.055801627342227045,0.7702771982566943,0.7977968711212704,0.027519672864576128,0.7702771982566943,0.7989920831604616,0.02871488490376728,0.7702771982566943,0.7560473289954297,-0.014229869261264572,0.7702771982566943,0.7845678256158017,0.014290627359107466,0.7702771982566943,0.785589461074215,0.015312262817520739,0.7702771982566943,0.7551842136316065,-0.01509298462508779,0.7702771982566943,0.7692143791451903,-0.0010628191115039654
5.0,1.0,9.0,1.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6708577121387319,0.7427436422601646,0.07188593012143274,0.6708577121387319,0.7057374896302618,0.03487977749152993,0.6708577121387319,0.7072772006062011,0.03641948846746923,0.6708577121387319,0.6532417866884886,-0.017615925450243264,0.6708577121387319,0.6888346350213135,0.01797692288258157,0.6708577121387319,0.690130955862316,0.019273243723584077,0.6708577121387319,0.6521822741166878,-0.018675438022044077,0.6708577121387319,0.6695322630532691,-0.0013254490854628376
3.0,1.0,4.0,1.0,2.0,4.0,2.0,4.0,8.0,7.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9079858230636206,0.9332361836562046,0.02525036059258401,0.9079858230636206,0.9207068732172285,0.012721050153607916,0.9079858230636206,0.9212472869506289,0.013261463887008218,0.9079858230636206,0.9011919120643991,-0.006793910999221553,0.9079858230636206,0.9146589692581,0.00667314619447934,0.9079858230636206,0.9151304138056896,0.007144590742068968,0.9079858230636206,0.9007749282940728,-0.007210894769547838,0.9079858230636206,0.9074835945275977,-0.0005022285360228862
3.0,1.0,2.0,1.0,4.0,5.0,3.0,1.0,9.0,8.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5818201373008024,0.6633950488106782,0.08157491150987584,,,,0.5818201373008024,0.6225484854026159,0.04072834810181347,0.5818201373008024,0.5625462561537896,-0.019273881147012784,0.5818201373008024,0.6017733467002703,0.019953209399467875,0.5818201373008024,0.6032234478032376,0.021403310502435158,0.5818201373008024,0.5613956900410642,-0.020424447259738243,0.5818201373008024,0.5803604199883667,-0.00145971731243566
4.0,1.0,3.0,1.0,1.0,5.0,2.0,4.0,8.0,7.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.8950702975096552,0.9100087114919725,0.014938413982317322,0.8950702975096552,0.8874409790612442,-0.007629318448410971,0.8950702975096552,0.9025796183456112,0.007509320835956013,0.8950702975096552,0.9031107235657938,0.008040426056138639,0.8950702975096552,0.8869732426357243,-0.008097054873930865,0.8950702975096552,0.8945057643691845,-0.0005645331404706688
3.0,1.0,6.0,1.0,5.0,5.0,2.0,3.0,8.0,8.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7427192930992298,0.8035073625039723,0.06078806940474246,,,,0.7427192930992298,0.7738675954236408,0.031148302324411015,0.7427192930992298,0.727386534451612,-0.015332758647617739,0.7427192930992298,0.7581860662329223,0.01546677313369249,0.7427192930992298,0.7592944273428713,0.016575134243641543,0.7427192930992298,0.7264587040423891,-0.01626058905684069,0.7427192930992298,0.7415717519823759,-0.0011475411168538896
2.0,3.0,6.0,2.0,1.0,3.0,2.0,3.0,3.0,6.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.7901513810241798,0.8158593791699037,0.025707998145723887,0.7901513810241798,0.8169723186689238,0.026820937644744025,0.7901513810241798,0.7767958598623594,-0.013355521161820372,0.7901513810241798,0.8035210317068857,0.013369650682705903,0.7901513810241798,0.8044751856864609,0.014323804662281114,0.7901513810241798,0.7759844026870795,-0.014166978337100344,0.7901513810241798,0.7891553417277596,-0.0009960392964202258
3.0,1.0,10.0,1.0,1.0,5.0,1.0,4.0,9.0,9.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.9555071846213321,0.9520366898426333,-0.0034704947786987628,0.9555071846213321,0.958889977151537,0.0033827925302049033,0.9555071846213321,0.9591279974694562,0.0036208128481240998,,,,0.9555071846213321,0.9552515524572919,-0.0002556321640402315
4.0,1.0,10.0,1.0,3.0,2.0,3.0,4.0,8.0,8.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5182442518137489,0.6037752364569365,0.08553098464318765,0.5182442518137489,0.5586570601115326,0.04041280829778371,0.5182442518137489,0.5604870825000494,0.042242830686300525,0.5182442518137489,0.4985655260858757,-0.019678725727873214,0.5182442518137489,0.5388264870569089,0.020582235243160052,0.5182442518137489,0.5403307153611001,0.02208646354735122,0.5182442518137489,0.4973970287080178,-0.020847223105731116,0.5182442518137489,0.5167469385407737,-0.0014973132729751981
4.0,1.0,4.0,1.0,2.0,3.0,2.0,4.0,7.0,7.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7572379047804318,0.8154480157471587,0.0582101109667269,0.7572379047804318,0.7858854188956064,0.02864751411517452,0.7572379047804318,0.7871322526841262,0.029894347903694385,0.7572379047804318,0.742470375877825,-0.014767528902606797,0.7572379047804318,0.7720996889803236,0.014861784199891703,0.7572379047804318,0.7731633565667254,0.015925451786293565,0.7572379047804318,0.7415756437784978,-0.01566226100193402,0.7572379047804318,0.7561338581432094,-0.0011040466372224111
5.0,1.0,5.0,3.0,3.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30228510656191365,0.380310864389142,0.07802575782722837,,,,0.30228510656191365,0.3393235277828065,0.03703842122089285,0.30228510656191365,0.2859395381704254,-0.016345568391488263,0.30228510656191365,0.3199873150822547,0.017702208520341045,0.30228510656191365,0.3213062578245369,0.01902115126262327,0.30228510656191365,0.2849861514248933,-0.017298955137020344,0.30228510656191365,0.3010218722804074,-0.0012632342815062647
7.0,1.0,4.0,2.0,2.0,5.0,2.0,3.0,6.0,6.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6261868922780196,0.7035173554372399,0.07733046315922032,,,,0.6261868922780196,0.6650815472829553,0.03889465500493572,0.6261868922780196,0.607578670760821,-0.018608221517198653,0.6261868922780196,0.6453136825391759,0.019126790261156268,0.6261868922780196,0.6466983194734478,0.0205114271954282,0.6261868922780196,0.6064636889702376,-0.01972320330778199,0.6261868922780196,0.6247821682582707,-0.001404724019748893
5.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,6.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5503087800599821,0.6341655931866221,0.08385681312664006,0.5503087800599821,0.5901589561097801,0.039850176049798014,0.5503087800599821,0.5919537634892335,0.04164498342925138,0.5503087800599821,0.5307538883671531,-0.01955489169282898,0.5503087800599821,0.5706560200539414,0.020347239993959376,0.5503087800599821,0.5721388678443502,0.021830087784368124,,,,0.5503087800599821,0.5488243639881573,-0.0014844160718248123
7.0,2.0,10.0,1.0,2.0,4.0,2.0,3.0,9.0,10.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8431864464263601,0.8839461163500567,0.04075966992369662,0.8431864464263601,0.8635194987893249,0.020333052362964787,0.8431864464263601,0.8643922613146346,0.021205814888274555,0.8431864464263601,0.8324907070249016,-0.010695739401458515,0.8431864464263601,0.8538023666699701,0.010615920243610022,,,,0.8431864464263601,0.8318378952583976,-0.011348551167962517,0.8431864464263601,0.8423919249361886,-0.0007945214901714515
6.0,2.0,9.0,1.0,1.0,3.0,2.0,4.0,9.0,8.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.8529486335529731,0.8722077264454462,0.019259092892473073,0.8529486335529731,0.8730330987981535,0.020084465245180372,0.8529486335529731,0.8427945991505552,-0.01015403440241791,0.8529486335529731,0.8630110460124457,0.010062412459472592,0.8529486335529731,0.863725297137957,0.010776663584983859,0.8529486335529731,0.8421743305036242,-0.010774303049348899,0.8529486335529731,0.8521949034619473,-0.0007537300910258615
4.0,1.0,4.0,1.0,1.0,5.0,2.0,2.0,7.0,7.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9079305551193008,0.9211992931598356,0.013268738040534855,0.9079305551193008,0.9011330077199882,-0.006797547399312598,0.9079305551193008,0.9146073325560822,0.0066767774367814114,0.9079305551193008,0.9150790358731292,0.007148480753828457,0.9079305551193008,0.9007158027517159,-0.007214752367584842,0.9079305551193008,0.9074280556770544,-0.0005024994422463402
4.0,1.0,4.0,1.0,4.0,1.0,4.0,2.0,2.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3831807159838871,0.46807887049350455,0.08489815450961746,0.3831807159838871,0.4222935440438478,0.03911282805996069,0.3831807159838871,0.42410612065822934,0.04092540467434225,0.3831807159838871,0.36474762212997686,-0.018433093853910232,0.3831807159838871,0.40288476523182676,0.01970404924793967,0.3831807159838871,0.4043422264061174,0.0211615104222303,0.3831807159838871,0.3636652950513584,-0.01951542093252867,0.3831807159838871,0.3817643965210157,-0.001416319462871407
5.0,2.0,5.0,3.0,2.0,4.0,3.0,3.0,6.0,6.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43980906667210556,0.5265435133410875,0.08673444666898195,0.43980906667210556,0.48020215041795644,0.04039308374585088,0.43980906667210556,0.48205588040287617,0.042246813730770605,0.43980906667210556,0.42050898369868506,-0.019300082973420507,0.43980906667210556,0.4602522583121394,0.02044319164003383,0.43980906667210556,0.4617567640352985,0.02194769736319291,0.43980906667210556,0.4193704264418032,-0.02043864023030234,0.43980906667210556,0.4383321796053737,-0.00147688706673188
3.0,1.0,3.0,1.0,2.0,4.0,2.0,4.0,7.0,7.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8605309198801939,0.8973312751154534,0.036800355235259485,0.8605309198801939,0.8789379181329361,0.01840699825274217,0.8605309198801939,0.8797258162931376,0.019194896412943696,0.8605309198801939,0.850808871712487,-0.009722048167706943,0.8605309198801939,0.8701534768845749,0.009622557004380972,0.8605309198801939,0.8708360614665444,0.01030514158635043,0.8605309198801939,0.8502146042860264,-0.010316315594167569,0.8605309198801939,0.8598096660765072,-0.0007212538036867056
2.0,5.0,1.0,4.0,1.0,4.0,2.0,3.0,8.0,6.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.5762533140461178,0.6154111332893889,0.03915781924327111,0.5762533140461178,0.6171670911100678,0.04091377706395005,0.5762533140461178,0.5569182512201273,-0.019335062825990512,0.5762533140461178,0.5962878348922627,0.020034520846144876,0.5762533140461178,0.5977445586793558,0.021491244633238038,0.5762533140461178,0.5557645719565466,-0.020488742089571188,0.5762533140461178,0.5747883662763065,-0.00146494776981132
3.0,1.0,4.0,1.0,2.0,3.0,2.0,3.0,5.0,5.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6538236098719167,0.7279210098468829,0.07409739997496623,0.6538236098719167,0.689673499020579,0.03584988914866227,0.6538236098719167,0.6912604927569105,0.037436882884993805,0.6538236098719167,0.6357909573652887,-0.018032652506628,0.6538236098719167,0.6722763984500181,0.018452788578101398,0.6538236098719167,0.6736090154656665,0.01978540559374986,0.6538236098719167,0.6347079409902476,-0.019115668881669046,0.6538236098719167,0.6524651006571307,-0.0013585092147859745
4.0,1.0,10.0,1.0,2.0,3.0,2.0,4.0,7.0,8.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8821661704490986,0.913829489028878,0.03166331857977933,0.8821661704490986,0.8980560374846142,0.015889867035515537,0.8821661704490986,0.8987338463101411,0.016567675861042463,0.8821661704490986,0.873730967365618,-0.008435203083480669,0.8821661704490986,0.8904859875378667,0.008319817088768056,0.8821661704490986,0.8910750667908564,0.008908896341757733,0.8821661704490986,0.8732143986410321,-0.0089517718080665,0.8821661704490986,0.8815413998815945,-0.000624770567504096
4.0,1.0,2.0,1.0,2.0,4.0,2.0,4.0,5.0,6.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6725291497029731,0.7441892313431997,0.07166008164022664,0.6725291497029731,0.7073090806236213,0.03477993092064824,0.6725291497029731,0.7088439608949748,0.03631481119200175,0.6725291497029731,0.6549566704503605,-0.017572479252612516,0.6725291497029731,0.6904569052192909,0.017927755516317867,0.6725291497029731,0.6917494920102144,0.019220342307241345,0.6725291497029731,0.6538996215254361,-0.018629528177536936,0.6725291497029731,0.6712071326196527,-0.0013220170833203593
5.0,1.0,4.0,1.0,2.0,3.0,1.0,3.0,8.0,7.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8423457264343208,0.8832936739149855,0.04094794748066466,0.8423457264343208,0.862770048088611,0.0204243216542902,,,,0.8423457264343208,0.8316040964090108,-0.010741630025310034,0.8423457264343208,0.8530086396336843,0.010662913199363522,0.8423457264343208,0.8537662057013028,0.011420479266981975,0.8423457264343208,0.8309485310241098,-0.011397195410211003,0.8423457264343208,0.841547745774795,-0.0007979806595258543
3.0,2.0,2.0,1.0,2.0,5.0,4.0,4.0,9.0,9.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7726944612831064,0.8280399980349379,0.055345536751831514,,,,0.7726944612831064,0.8011851813504961,0.02849072006738973,0.7726944612831064,0.7585673940636846,-0.014127067219421807,0.7726944612831064,0.7868763211949698,0.014181859911863381,0.7726944612831064,0.7878899688490313,0.015195507565924915,,,,,,
5.0,1.0,6.0,1.0,2.0,5.0,1.0,4.0,8.0,6.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7192978001911979,0.7840104100348773,0.06471260984367933,,,,,,,0.7192978001911979,0.7031271491399035,-0.01617065105129445,0.7192978001911979,0.7356714853555512,0.016373685164353224,0.7192978001911979,0.7368472251350598,0.017549424943861913,0.7192978001911979,0.702150561782881,-0.01714723840831689,0.7192978001911979,0.7180854452213445,-0.0012123549698533909
3.0,1.0,5.0,1.0,2.0,4.0,3.0,3.0,5.0,5.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6511399796656658,0.7255706973639752,0.07443071769830933,0.6511399796656658,0.6871347973313296,0.035994817665663814,0.6511399796656658,0.688728914320817,0.03758893465515112,0.6511399796656658,0.6330459921021765,-0.018093987563489344,0.6511399796656658,0.6696635438620813,0.018523564196415432,0.6511399796656658,0.6710015860178921,0.019861606352226224,0.6511399796656658,0.631959538271606,-0.019180441394059833,0.6511399796656658,0.6497765802212208,-0.0013633994444450792
6.0,1.0,2.0,1.0,5.0,5.0,3.0,3.0,8.0,9.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692474685425011,0.7613191271016926,0.06884444167668158,,,,0.692474685425011,0.7274739413938617,0.03499925596885067,0.692474685425011,0.6754560096867293,-0.017018675738281752,0.692474685425011,0.7097817084206689,0.017307022995657895,0.692474685425011,0.7110273722259068,0.018552686800895835,0.692474685425011,0.6744305439147318,-0.01804414151027922,,,
5.0,1.0,6.0,1.0,2.0,5.0,1.0,4.0,3.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7235102433509653,0.7875385694989394,0.06402832614797416,,,,,,,0.7235102433509653,0.707483575714783,-0.016026667636182212,0.7235102433509653,0.7397271226846971,0.016216879333731837,0.7235102433509653,0.7408911765579453,0.017380933206980087,0.7235102433509653,0.7065153375053792,-0.01699490584558605,,,
3.0,1.0,3.0,1.0,1.0,4.0,2.0,4.0,8.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.9028978986532709,0.9162574845778596,0.013359585924588746,0.9028978986532709,0.9168254832093476,0.013927584556076789,0.9028978986532709,0.8957714417509729,-0.007126456902297962,0.9028978986532709,0.9099034226212543,0.007005523967983485,0.9028978986532709,0.9103985644333031,0.0075006657800322785,0.9028978986532709,0.8953342395994394,-0.007563659053831495,0.9028978986532709,0.9023708853723035,-0.0005270132809673811
6.0,1.0,4.0,1.0,2.0,4.0,3.0,3.0,7.0,7.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7763768067772404,0.831021820835967,0.05464501405872657,0.7763768067772404,0.8033523209441907,0.02697551416695032,0.7763768067772404,0.8045227410159538,0.028145934238713366,0.7763768067772404,0.7624082273665423,-0.013968579410698068,0.7763768067772404,0.7903912439628801,0.014014437185639661,0.7763768067772404,0.7913926060703781,0.015015799293137677,,,,0.7763768067772404,0.775333976774361,-0.0010428300028794135
