Age9,Disab2_POP,Educ6,NSSEC5,IMD10,Child4,Motiva_POP,motivd_POP,inclus_a,inclus_b,inclus_c,anxious,comm1,comm2,happy,indev,indevtry,lone,worthw,Gend3_1.0,Gend3_2.0,Gend3_3.0,Eth7_1.0,Eth7_2.0,Eth7_3.0,Eth7_4.0,Eth7_5.0,Eth7_6.0,Eth7_7.0,WorkStat8_0.0,WorkStat8_1.0,WorkStat8_2.0,WorkStat8_3.0,WorkStat8_4.0,WorkStat8_5.0,WorkStat8_6.0,WorkStat8_7.0,HHLiv9_0.0,HHLiv9_1.0,HHLiv9_2.0,HHLiv9_3.0,HHLiv9_4.0,HHLiv9_5.0,HHLiv9_6.0,HHLiv9_7.0,HHLiv9_8.0,PREDS_C0_Motiva_POP,PREDS_C1_Motiva_POP,PREDS_C2_Motiva_POP,PERTURBED_PREDS_C0_Motiva_POP,PERTURBED_PREDS_C1_Motiva_POP,PERTURBED_PREDS_C2_Motiva_POP,DIFFERENCE_C0_Motiva_POP,DIFFERENCE_C1_Motiva_POP,DIFFERENCE_C2_Motiva_POP,PREDS_C0_motivd_POP,PREDS_C1_motivd_POP,PREDS_C2_motivd_POP,PERTURBED_PREDS_C0_motivd_POP,PERTURBED_PREDS_C1_motivd_POP,PERTURBED_PREDS_C2_motivd_POP,DIFFERENCE_C0_motivd_POP,DIFFERENCE_C1_motivd_POP,DIFFERENCE_C2_motivd_POP,PREDS_C0_indev,PREDS_C1_indev,PREDS_C2_indev,PERTURBED_PREDS_C0_indev,PERTURBED_PREDS_C1_indev,PERTURBED_PREDS_C2_indev,DIFFERENCE_C0_indev,DIFFERENCE_C1_indev,DIFFERENCE_C2_indev,PREDS_C0_indevtry,PREDS_C1_indevtry,PREDS_C2_indevtry,PERTURBED_PREDS_C0_indevtry,PERTURBED_PREDS_C1_indevtry,PERTURBED_PREDS_C2_indevtry,DIFFERENCE_C0_indevtry,DIFFERENCE_C1_indevtry,DIFFERENCE_C2_indevtry,PREDS_C0_inclus_a,PREDS_C1_inclus_a,PREDS_C2_inclus_a,PERTURBED_PREDS_C0_inclus_a,PERTURBED_PREDS_C1_inclus_a,PERTURBED_PREDS_C2_inclus_a,DIFFERENCE_C0_inclus_a,DIFFERENCE_C1_inclus_a,DIFFERENCE_C2_inclus_a,PREDS_C0_inclus_b,PREDS_C1_inclus_b,PREDS_C2_inclus_b,PERTURBED_PREDS_C0_inclus_b,PERTURBED_PREDS_C1_inclus_b,PERTURBED_PREDS_C2_inclus_b,DIFFERENCE_C0_inclus_b,DIFFERENCE_C1_inclus_b,DIFFERENCE_C2_inclus_b,PREDS_C0_inclus_c,PREDS_C1_inclus_c,PREDS_C2_inclus_c,PERTURBED_PREDS_C0_inclus_c,PERTURBED_PREDS_C1_inclus_c,PERTURBED_PREDS_C2_inclus_c,DIFFERENCE_C0_inclus_c,DIFFERENCE_C1_inclus_c,DIFFERENCE_C2_inclus_c,PREDS_C0_comm1,PREDS_C1_comm1,PREDS_C2_comm1,PERTURBED_PREDS_C0_comm1,PERTURBED_PREDS_C1_comm1,PERTURBED_PREDS_C2_comm1,DIFFERENCE_C0_comm1,DIFFERENCE_C1_comm1,DIFFERENCE_C2_comm1,PREDS_C0_comm2,PREDS_C1_comm2,PREDS_C2_comm2,PERTURBED_PREDS_C0_comm2,PERTURBED_PREDS_C1_comm2,PERTURBED_PREDS_C2_comm2,DIFFERENCE_C0_comm2,DIFFERENCE_C1_comm2,DIFFERENCE_C2_comm2,PREDS_C0_anxious,PREDS_C1_anxious,PREDS_C2_anxious,PERTURBED_PREDS_C0_anxious,PERTURBED_PREDS_C1_anxious,PERTURBED_PREDS_C2_anxious,DIFFERENCE_C0_anxious,DIFFERENCE_C1_anxious,DIFFERENCE_C2_anxious,PREDS_C0_happy,PREDS_C1_happy,PREDS_C2_happy,PERTURBED_PREDS_C0_happy,PERTURBED_PREDS_C1_happy,PERTURBED_PREDS_C2_happy,DIFFERENCE_C0_happy,DIFFERENCE_C1_happy,DIFFERENCE_C2_happy,PREDS_C0_lone,PREDS_C1_lone,PREDS_C2_lone,PERTURBED_PREDS_C0_lone,PERTURBED_PREDS_C1_lone,PERTURBED_PREDS_C2_lone,DIFFERENCE_C0_lone,DIFFERENCE_C1_lone,DIFFERENCE_C2_lone,PREDS_C0_worthw,PREDS_C1_worthw,PREDS_C2_worthw,PERTURBED_PREDS_C0_worthw,PERTURBED_PREDS_C1_worthw,PERTURBED_PREDS_C2_worthw,DIFFERENCE_C0_worthw,DIFFERENCE_C1_worthw,DIFFERENCE_C2_worthw,labels
4.0,0.0,1.0,1.0,9.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,4.0,3.0,8.0,4.0,4.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0071807327,0.018161891,0.97465736,0.0071807327,0.018161891,0.97465736,0.0,0.0,0.0,0.0071807327,0.018161891,0.97465736,0.0071807327,0.018161891,0.97465736,0.0,0.0,0.0,0.0071807327,0.018161891,0.97465736,0.0071807327,0.018161891,0.97465736,0.0,0.0,0.0,0.0071807327,0.018161891,0.97465736,0.0076814634,0.020584578,0.9717339,0.0005007307,0.0024226867,-0.002923429,,,,,,,,,,,,,,,,,,,0.0071807327,0.018161891,0.97465736,0.0071807327,0.018161891,0.97465736,0.0,0.0,0.0,0.0071807327,0.018161891,0.97465736,0.0071807327,0.018161891,0.97465736,0.0,0.0,0.0,,,,,,,,,,0.0071807327,0.018161891,0.97465736,0.002524058,0.01240893,0.985067,-0.0046566743,-0.005752961,0.010409653,0.0071807327,0.018161891,0.97465736,0.004590576,0.0075501464,0.9878593,-0.0025901566,-0.010611745,0.013201952,0.0071807327,0.018161891,0.97465736,0.009270391,0.012751714,0.9779779,0.0020896588,-0.0054101767,0.0033205152,7.0
7.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,8.0,4.0,3.0,5.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.117318094,0.035232347,0.84744954,0.04267794,0.025212856,0.9321092,-0.074640155,-0.0100194905,0.084659636,0.117318094,0.035232347,0.84744954,0.117318094,0.035232347,0.84744954,0.0,0.0,0.0,0.117318094,0.035232347,0.84744954,0.117318094,0.035232347,0.84744954,0.0,0.0,0.0,0.117318094,0.035232347,0.84744954,0.117318094,0.035232347,0.84744954,0.0,0.0,0.0,,,,,,,,,,0.117318094,0.035232347,0.84744954,0.12305126,0.026373586,0.85057515,0.0057331696,-0.008858761,0.003125608,0.117318094,0.035232347,0.84744954,0.09094472,0.019057594,0.88999766,-0.026373371,-0.016174752,0.04254812,0.117318094,0.035232347,0.84744954,0.117318094,0.035232347,0.84744954,0.0,0.0,0.0,,,,,,,,,,0.117318094,0.035232347,0.84744954,0.2628782,0.057770215,0.67935157,0.14556012,0.022537868,-0.16809797,0.117318094,0.035232347,0.84744954,0.076619476,0.041276786,0.88210374,-0.040698618,0.00604444,0.0346542,,,,,,,,,,0.117318094,0.035232347,0.84744954,0.15514626,0.036295913,0.8085578,0.037828162,0.0010635667,-0.038891733,24.0
5.0,1.0,1.0,1.0,8.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,8.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28568357,0.08020646,0.63411,0.20845442,0.077542454,0.71400315,-0.07722916,-0.0026640072,0.07989317,0.28568357,0.08020646,0.63411,0.28568357,0.08020646,0.63411,0.0,0.0,0.0,0.28568357,0.08020646,0.63411,0.28568357,0.08020646,0.63411,0.0,0.0,0.0,0.28568357,0.08020646,0.63411,0.28568357,0.08020646,0.63411,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28568357,0.08020646,0.63411,0.20861271,0.04830816,0.74307907,-0.07707086,-0.0318983,0.10896909,0.28568357,0.08020646,0.63411,0.26557347,0.07596126,0.65846527,-0.0201101,-0.0042451993,0.024355292,0.28568357,0.08020646,0.63411,0.31120154,0.0643816,0.6244169,0.02551797,-0.015824862,-0.009693086,0.28568357,0.08020646,0.63411,0.28568357,0.08020646,0.63411,0.0,0.0,0.0,20.0
3.0,1.0,1.0,1.0,9.0,1.0,2.0,4.0,2.0,3.0,3.0,6.0,4.0,3.0,8.0,5.0,4.0,4.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.027038014,0.008998037,0.9639639,0.0063238777,0.006791561,0.9868846,-0.020714136,-0.0022064764,0.022920668,0.027038014,0.008998037,0.9639639,0.027038014,0.008998037,0.9639639,0.0,0.0,0.0,,,,,,,,,,0.027038014,0.008998037,0.9639639,0.027038014,0.008998037,0.9639639,0.0,0.0,0.0,0.027038014,0.008998037,0.9639639,0.021191979,0.0049377726,0.9738703,-0.0058460347,-0.0040602647,0.009906352,0.027038014,0.008998037,0.9639639,0.051477812,0.014810919,0.9337113,0.024439799,0.0058128815,-0.030252635,0.027038014,0.008998037,0.9639639,0.010746628,0.0069469106,0.9823064,-0.016291386,-0.0020511267,0.018342495,0.027038014,0.008998037,0.9639639,0.027038014,0.008998037,0.9639639,0.0,0.0,0.0,0.027038014,0.008998037,0.9639639,0.027038014,0.008998037,0.9639639,0.0,0.0,0.0,0.027038014,0.008998037,0.9639639,0.027180208,0.011579777,0.96124,0.00014219433,0.0025817398,-0.0027239323,0.027038014,0.008998037,0.9639639,0.037496712,0.010950555,0.9515527,0.0104586985,0.0019525178,-0.012411237,0.027038014,0.008998037,0.9639639,0.051918358,0.0098487,0.9382329,0.024880344,0.0008506626,-0.025731027,,,,,,,,,,20.0
4.0,1.0,1.0,3.0,10.0,1.0,4.0,4.0,1.0,1.0,1.0,6.0,4.0,3.0,7.0,4.0,2.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047135238,0.017157048,0.9357077,0.031480987,0.014500613,0.95401835,-0.015654251,-0.0026564347,0.018310666,0.047135238,0.017157048,0.9357077,0.047135238,0.017157048,0.9357077,0.0,0.0,0.0,0.047135238,0.017157048,0.9357077,0.047135238,0.017157048,0.9357077,0.0,0.0,0.0,0.047135238,0.017157048,0.9357077,0.047135238,0.017157048,0.9357077,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047135238,0.017157048,0.9357077,0.047135238,0.017157048,0.9357077,0.0,0.0,0.0,0.047135238,0.017157048,0.9357077,0.047135238,0.017157048,0.9357077,0.0,0.0,0.0,0.047135238,0.017157048,0.9357077,0.035108253,0.018452514,0.9464392,-0.012026984,0.001295466,0.010731518,0.047135238,0.017157048,0.9357077,0.06662096,0.019918201,0.91346085,0.019485723,0.0027611535,-0.022246838,0.047135238,0.017157048,0.9357077,0.095488384,0.01140526,0.8931064,0.048353147,-0.0057517877,-0.042601287,0.047135238,0.017157048,0.9357077,0.04118988,0.013643446,0.94516665,-0.0059453584,-0.0035136016,0.009458959,11.0
5.0,0.0,1.0,1.0,3.0,1.0,4.0,5.0,3.0,3.0,1.0,1.0,2.0,2.0,7.0,5.0,4.0,2.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20147386,0.16133985,0.6371862,0.13692893,0.15999925,0.70307183,-0.06454493,-0.0013405979,0.0658856,,,,,,,,,,,,,,,,,,,0.20147386,0.16133985,0.6371862,0.20147386,0.16133985,0.6371862,0.0,0.0,0.0,0.20147386,0.16133985,0.6371862,0.13137436,0.16493055,0.7036951,-0.0700995,0.003590703,0.06650889,0.20147386,0.16133985,0.6371862,0.1522049,0.061793704,0.78600144,-0.04926896,-0.09954615,0.14881521,,,,,,,,,,0.20147386,0.16133985,0.6371862,0.20147386,0.16133985,0.6371862,0.0,0.0,0.0,0.20147386,0.16133985,0.6371862,0.20147386,0.16133985,0.6371862,0.0,0.0,0.0,0.20147386,0.16133985,0.6371862,0.31096107,0.092565954,0.596473,0.109487206,-0.068773896,-0.04071325,0.20147386,0.16133985,0.6371862,0.16364004,0.14782415,0.6885358,-0.037833825,-0.013515696,0.05134958,0.20147386,0.16133985,0.6371862,0.22193882,0.12119464,0.65686655,0.020464957,-0.04014521,0.019680321,0.20147386,0.16133985,0.6371862,0.19247764,0.1312573,0.6762651,-0.008996218,-0.030082554,0.03907889,14.0
4.0,1.0,3.0,1.0,6.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,6.0,4.0,4.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.3706826,0.098670624,0.5306468,0.3706826,0.098670624,0.5306468,0.0,0.0,0.0,0.3706826,0.098670624,0.5306468,0.3706826,0.098670624,0.5306468,0.0,0.0,0.0,0.3706826,0.098670624,0.5306468,0.3706826,0.098670624,0.5306468,0.0,0.0,0.0,0.3706826,0.098670624,0.5306468,0.18713617,0.10297814,0.7098857,-0.18354642,0.004307516,0.17923892,0.3706826,0.098670624,0.5306468,0.24253446,0.07139137,0.6860742,-0.12814814,-0.027279258,0.1554274,,,,,,,,,,0.3706826,0.098670624,0.5306468,0.3706826,0.098670624,0.5306468,0.0,0.0,0.0,0.3706826,0.098670624,0.5306468,0.3706826,0.098670624,0.5306468,0.0,0.0,0.0,0.3706826,0.098670624,0.5306468,0.3118486,0.04293371,0.64521766,-0.058833987,-0.055736914,0.114570856,0.3706826,0.098670624,0.5306468,0.33996293,0.07916943,0.58086765,-0.030719668,-0.019501194,0.050220847,0.3706826,0.098670624,0.5306468,0.20392562,0.12900914,0.6670652,-0.16675697,0.030338518,0.1364184,0.3706826,0.098670624,0.5306468,0.38626862,0.07181,0.5419214,0.015586019,-0.026860625,0.011274576,20.0
4.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,8.0,4.0,4.0,4.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.023617549,0.0027495932,0.9736328,0.023617549,0.0027495932,0.9736328,0.0,0.0,0.0,0.023617549,0.0027495932,0.9736328,0.023617549,0.0027495932,0.9736328,0.0,0.0,0.0,0.023617549,0.0027495932,0.9736328,0.023617549,0.0027495932,0.9736328,0.0,0.0,0.0,0.023617549,0.0027495932,0.9736328,0.0323563,0.003650991,0.9639928,0.008738751,0.0009013978,-0.009640038,0.023617549,0.0027495932,0.9736328,0.021629866,0.0019463641,0.9764238,-0.0019876827,-0.00080322917,0.0027909875,0.023617549,0.0027495932,0.9736328,0.020263288,0.001816072,0.97792065,-0.0033542607,-0.0009335212,0.004287839,0.023617549,0.0027495932,0.9736328,0.023617549,0.0027495932,0.9736328,0.0,0.0,0.0,0.023617549,0.0027495932,0.9736328,0.023617549,0.0027495932,0.9736328,0.0,0.0,0.0,0.023617549,0.0027495932,0.9736328,0.085199304,0.0044860574,0.9103147,0.061581753,0.0017364642,-0.06331813,0.023617549,0.0027495932,0.9736328,0.022461427,0.004782067,0.97275656,-0.0011561215,0.002032474,-0.0008762479,0.023617549,0.0027495932,0.9736328,0.023858638,0.0017927244,0.97434866,0.00024108961,-0.00095686887,0.0007158518,0.023617549,0.0027495932,0.9736328,0.016490748,0.0037288608,0.9797804,-0.0071268007,0.0009792675,0.0061475635,20.0
3.0,1.0,1.0,1.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,3.0,8.0,5.0,4.0,4.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.50031745,0.18301304,0.3166695,0.12244207,0.11136276,0.7661952,-0.3778754,-0.071650274,0.44952568,0.50031745,0.18301304,0.3166695,0.50031745,0.18301304,0.3166695,0.0,0.0,0.0,,,,,,,,,,0.50031745,0.18301304,0.3166695,0.50031745,0.18301304,0.3166695,0.0,0.0,0.0,0.50031745,0.18301304,0.3166695,0.48978886,0.15500516,0.355206,-0.010528594,-0.02800788,0.03853652,0.50031745,0.18301304,0.3166695,0.38402826,0.112395674,0.5035761,-0.1162892,-0.07061736,0.1869066,0.50031745,0.18301304,0.3166695,0.41441524,0.10129667,0.48428804,-0.085902214,-0.081716366,0.16761854,0.50031745,0.18301304,0.3166695,0.50031745,0.18301304,0.3166695,0.0,0.0,0.0,0.50031745,0.18301304,0.3166695,0.50031745,0.18301304,0.3166695,0.0,0.0,0.0,,,,,,,,,,0.50031745,0.18301304,0.3166695,0.24688403,0.18717392,0.56594205,-0.2534334,0.004160881,0.24927256,0.50031745,0.18301304,0.3166695,0.34318468,0.11703082,0.5397845,-0.15713277,-0.065982215,0.223115,0.50031745,0.18301304,0.3166695,0.5097249,0.10666866,0.3836064,0.009407461,-0.07634438,0.06693691,7.0
5.0,1.0,1.0,2.0,5.0,2.0,2.0,4.0,3.0,2.0,5.0,4.0,3.0,2.0,10.0,4.0,4.0,4.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101848535,0.09092678,0.8072247,0.056626722,0.059339765,0.8840335,-0.045221813,-0.031587016,0.07680881,0.101848535,0.09092678,0.8072247,0.101848535,0.09092678,0.8072247,0.0,0.0,0.0,0.101848535,0.09092678,0.8072247,0.101848535,0.09092678,0.8072247,0.0,0.0,0.0,0.101848535,0.09092678,0.8072247,0.101848535,0.09092678,0.8072247,0.0,0.0,0.0,0.101848535,0.09092678,0.8072247,0.08550486,0.18095742,0.7335377,-0.016343676,0.09003064,-0.07368702,0.101848535,0.09092678,0.8072247,0.07637064,0.046039276,0.87759006,-0.025477894,-0.044887505,0.07036537,0.101848535,0.09092678,0.8072247,0.101848535,0.09092678,0.8072247,0.0,0.0,0.0,0.101848535,0.09092678,0.8072247,0.101848535,0.09092678,0.8072247,0.0,0.0,0.0,0.101848535,0.09092678,0.8072247,0.101848535,0.09092678,0.8072247,0.0,0.0,0.0,0.101848535,0.09092678,0.8072247,0.08442688,0.20247662,0.71309644,-0.017421655,0.11154984,-0.09412825,,,,,,,,,,0.101848535,0.09092678,0.8072247,0.1125997,0.08037708,0.8070232,0.010751165,-0.010549702,-0.0002014637,0.101848535,0.09092678,0.8072247,0.08116713,0.17871895,0.7401139,-0.020681404,0.08779217,-0.06711078,21.0
5.0,0.0,5.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,5.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1951584,0.22317226,0.58166933,0.0930561,0.14352614,0.7634177,-0.10210231,-0.079646125,0.18174839,0.1951584,0.22317226,0.58166933,0.1951584,0.22317226,0.58166933,0.0,0.0,0.0,0.1951584,0.22317226,0.58166933,0.1951584,0.22317226,0.58166933,0.0,0.0,0.0,0.1951584,0.22317226,0.58166933,0.1951584,0.22317226,0.58166933,0.0,0.0,0.0,0.1951584,0.22317226,0.58166933,0.24535803,0.16927531,0.5853666,0.050199628,-0.05389695,0.003697276,0.1951584,0.22317226,0.58166933,0.17167151,0.12597483,0.70235366,-0.023486897,-0.09719743,0.120684326,0.1951584,0.22317226,0.58166933,0.32912737,0.1640714,0.50680125,0.13396896,-0.059100866,-0.07486808,0.1951584,0.22317226,0.58166933,0.1951584,0.22317226,0.58166933,0.0,0.0,0.0,0.1951584,0.22317226,0.58166933,0.1951584,0.22317226,0.58166933,0.0,0.0,0.0,0.1951584,0.22317226,0.58166933,0.26557913,0.1573484,0.5770725,0.07042073,-0.06582387,-0.0045968294,0.1951584,0.22317226,0.58166933,0.23133211,0.24093407,0.52773386,0.0361737,0.017761812,-0.05393547,,,,,,,,,,0.1951584,0.22317226,0.58166933,0.124964476,0.29878885,0.5762466,-0.07019393,0.07561658,-0.0054227114,6.0
7.0,1.0,1.0,2.0,5.0,1.0,3.0,4.0,3.0,2.0,3.0,5.0,3.0,3.0,7.0,3.0,2.0,3.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3396842,0.025943639,0.6343722,0.25231805,0.05868827,0.6889937,-0.087366134,0.03274463,0.054621518,0.3396842,0.025943639,0.6343722,0.3396842,0.025943639,0.6343722,0.0,0.0,0.0,0.3396842,0.025943639,0.6343722,0.3396842,0.025943639,0.6343722,0.0,0.0,0.0,0.3396842,0.025943639,0.6343722,0.3396842,0.025943639,0.6343722,0.0,0.0,0.0,0.3396842,0.025943639,0.6343722,0.27602386,0.052197974,0.67177814,-0.06366032,0.026254335,0.037405968,0.3396842,0.025943639,0.6343722,0.3703394,0.0206972,0.6089634,0.030655205,-0.005246438,-0.025408804,0.3396842,0.025943639,0.6343722,0.35928613,0.039122093,0.60159177,0.019601941,0.013178455,-0.03278041,0.3396842,0.025943639,0.6343722,0.3396842,0.025943639,0.6343722,0.0,0.0,0.0,0.3396842,0.025943639,0.6343722,0.3396842,0.025943639,0.6343722,0.0,0.0,0.0,0.3396842,0.025943639,0.6343722,0.3102525,0.046152197,0.64359534,-0.0294317,0.020208558,0.009223163,0.3396842,0.025943639,0.6343722,0.16437706,0.011311812,0.82431114,-0.17530712,-0.014631826,0.18993896,0.3396842,0.025943639,0.6343722,0.1776242,0.02268487,0.79969096,-0.16206,-0.0032587685,0.16531879,0.3396842,0.025943639,0.6343722,0.2660297,0.03463485,0.6993354,-0.0736545,0.008691212,0.06496322,24.0
2.0,1.0,2.0,4.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33454022,0.08601027,0.57944953,0.09690313,0.0682251,0.83487177,-0.23763709,-0.01778517,0.25542223,0.33454022,0.08601027,0.57944953,0.33454022,0.08601027,0.57944953,0.0,0.0,0.0,0.33454022,0.08601027,0.57944953,0.33454022,0.08601027,0.57944953,0.0,0.0,0.0,0.33454022,0.08601027,0.57944953,0.33454022,0.08601027,0.57944953,0.0,0.0,0.0,0.33454022,0.08601027,0.57944953,0.4140553,0.124229565,0.46171516,0.07951507,0.038219295,-0.11773437,0.33454022,0.08601027,0.57944953,0.31688213,0.07271459,0.6104033,-0.017658085,-0.01329568,0.030953765,0.33454022,0.08601027,0.57944953,0.26769826,0.07893936,0.6533624,-0.06684196,-0.0070709065,0.07391286,0.33454022,0.08601027,0.57944953,0.33454022,0.08601027,0.57944953,0.0,0.0,0.0,0.33454022,0.08601027,0.57944953,0.33454022,0.08601027,0.57944953,0.0,0.0,0.0,0.33454022,0.08601027,0.57944953,0.24354774,0.03139569,0.7250566,-0.09099248,-0.05461458,0.14560705,0.33454022,0.08601027,0.57944953,0.2278269,0.11103255,0.66114056,-0.106713325,0.025022283,0.08169103,0.33454022,0.08601027,0.57944953,0.33591792,0.056403097,0.60767895,0.0013777018,-0.029607173,0.028229415,0.33454022,0.08601027,0.57944953,0.32114905,0.10569409,0.57315683,-0.013391167,0.019683823,-0.006292701,17.0
5.0,1.0,1.0,1.0,9.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,4.0,3.0,5.0,4.0,5.0,3.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.009565197,0.008173343,0.9822614,0.009565197,0.008173343,0.9822614,0.0,0.0,0.0,0.009565197,0.008173343,0.9822614,0.009565197,0.008173343,0.9822614,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009565197,0.008173343,0.9822614,0.009565197,0.008173343,0.9822614,0.0,0.0,0.0,0.009565197,0.008173343,0.9822614,0.009565197,0.008173343,0.9822614,0.0,0.0,0.0,,,,,,,,,,0.009565197,0.008173343,0.9822614,0.0067296303,0.005658541,0.98761183,-0.0028355666,-0.002514802,0.005350411,0.009565197,0.008173343,0.9822614,0.007813284,0.021294076,0.97089267,-0.0017519128,0.013120733,-0.0113687515,0.009565197,0.008173343,0.9822614,0.008008267,0.0059993276,0.9859924,-0.0015569301,-0.0021740152,0.0037309527,10.0
5.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,8.0,4.0,4.0,3.0,3.0,4.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.37846285,0.06686749,0.5546697,0.37846285,0.06686749,0.5546697,0.0,0.0,0.0,0.37846285,0.06686749,0.5546697,0.37846285,0.06686749,0.5546697,0.0,0.0,0.0,0.37846285,0.06686749,0.5546697,0.37846285,0.06686749,0.5546697,0.0,0.0,0.0,,,,,,,,,,0.37846285,0.06686749,0.5546697,0.34005544,0.04643977,0.61350477,-0.038407415,-0.020427722,0.05883509,,,,,,,,,,0.37846285,0.06686749,0.5546697,0.37846285,0.06686749,0.5546697,0.0,0.0,0.0,,,,,,,,,,0.37846285,0.06686749,0.5546697,0.45237887,0.11461865,0.43300247,0.07391602,0.04775116,-0.12166721,0.37846285,0.06686749,0.5546697,0.30942687,0.086247556,0.6043256,-0.06903598,0.019380063,0.049655914,0.37846285,0.06686749,0.5546697,0.41050613,0.05013233,0.53936154,0.03204328,-0.016735163,-0.015308142,0.37846285,0.06686749,0.5546697,0.42695576,0.076808766,0.49623543,0.04849291,0.009941272,-0.058434248,7.0
