Age9,Disab2_POP,Educ6,NSSEC5,IMD10,Motiva_POP,motivd_POP,inclus_a,inclus_b,inclus_c,anxious,comm1,comm2,happy,indev,indevtry,lone,worthw,Gend3_2.0,Gend3_3.0,Eth7_2.0,Eth7_3.0,Eth7_4.0,Eth7_5.0,Eth7_6.0,Eth7_7.0,Child4_2.0,Child4_3.0,Child4_4.0,WorkStat8_1.0,WorkStat8_2.0,WorkStat8_3.0,WorkStat8_4.0,WorkStat8_5.0,WorkStat8_6.0,WorkStat8_7.0,HHLiv9_1.0,HHLiv9_2.0,HHLiv9_3.0,HHLiv9_4.0,HHLiv9_5.0,HHLiv9_6.0,HHLiv9_7.0,HHLiv9_8.0,PREDS_Motiva_POP,PERTURBED_PREDS_Motiva_POP,DIFFERENCE_Motiva_POP,PREDS_motivd_POP,PERTURBED_PREDS_motivd_POP,DIFFERENCE_motivd_POP,PREDS_indev,PERTURBED_PREDS_indev,DIFFERENCE_indev,PREDS_indevtry,PERTURBED_PREDS_indevtry,DIFFERENCE_indevtry,PREDS_inclus_a,PERTURBED_PREDS_inclus_a,DIFFERENCE_inclus_a,PREDS_inclus_b,PERTURBED_PREDS_inclus_b,DIFFERENCE_inclus_b,PREDS_inclus_c,PERTURBED_PREDS_inclus_c,DIFFERENCE_inclus_c,PREDS_comm1,PERTURBED_PREDS_comm1,DIFFERENCE_comm1,PREDS_comm2,PERTURBED_PREDS_comm2,DIFFERENCE_comm2,PREDS_anxious,PERTURBED_PREDS_anxious,DIFFERENCE_anxious,PREDS_happy,PERTURBED_PREDS_happy,DIFFERENCE_happy,PREDS_lone,PERTURBED_PREDS_lone,DIFFERENCE_lone,PREDS_worthw,PERTURBED_PREDS_worthw,DIFFERENCE_worthw,labels
6.0,2.0,1.0,1.0,10.0,1.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,8.0,4.0,3.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.8359676089409483,0.8377911885027494,0.0018235795618010142,0.8359676089409483,0.8425903655464809,0.006622756605532576,0.8359676089409483,0.8359676089409483,0.0,0.8359676089409483,0.8365196279754602,0.0005520190345118525,0.8359676089409483,0.8494938859273278,0.013526276986379426,0.8359676089409483,0.854445454230253,0.01847784528930463,0.8359676089409483,0.8338750422982572,-0.002092566642691196,0.8359676089409483,0.8237098301139884,-0.012257778826959997,0.8359676089409483,0.8312699909523746,-0.00469761798857371,0.8359676089409483,0.8264652773477525,-0.0095023315931958,,,,0.8359676089409483,0.8276674690723999,-0.008300139868548495,10.0
6.0,2.0,1.0,1.0,6.0,2.0,5.0,2.0,2.0,3.0,2.0,3.0,2.0,7.0,4.0,4.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7859199963906464,0.8264909122246159,0.040570915833969545,,,,0.7859199963906464,0.7881248541507431,0.0022048577600967123,0.7859199963906464,0.7854051819988085,-0.00051481439183787,0.7859199963906464,0.7887895929674739,0.0028695965768275045,0.7859199963906464,0.7936808290841,0.007760832693453623,0.7859199963906464,0.796458385593753,0.01053838920310668,0.7859199963906464,0.7839293670872467,-0.0019906293033996603,0.7859199963906464,0.7859199963906464,0.0,0.7859199963906464,0.7648525424755994,-0.02106745391504694,0.7859199963906464,0.7873029482397407,0.001382951849094316,0.7859199963906464,0.7831911037899336,-0.00272889260071274,0.7859199963906464,0.7885413817754946,0.0026213853848482405,10.0
6.0,2.0,3.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,8.0,3.0,3.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.7613071115075156,0.7628260991797126,0.0015189876721969364,0.7613071115075156,0.7784571952850647,0.01715008377754912,0.7613071115075156,0.7613071115075156,0.0,,,,,,,,,,0.7613071115075156,0.758271989770071,-0.0030351217374445794,0.7613071115075156,0.7369010753106515,-0.0244060361968641,,,,0.7613071115075156,0.7563355588140172,-0.004971552693498471,,,,0.7613071115075156,0.7573412152785031,-0.0039658962290125555,10.0
6.0,2.0,1.0,1.0,8.0,3.0,4.0,2.0,2.0,3.0,0.0,3.0,3.0,10.0,5.0,5.0,3.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7442274899287293,0.7660950085353287,0.021867518606599412,0.7442274899287293,0.7500726751160253,0.0058451851872959315,,,,,,,0.7442274899287293,0.7520070295379625,0.007779539609233166,0.7442274899287293,0.77062894655244,0.02640145662371063,0.7442274899287293,0.7580549910784753,0.013827501149745958,0.7442274899287293,0.7676162127920543,0.02338872286332494,0.7442274899287293,0.734324141254614,-0.009903348674115353,,,,,,,0.7442274899287293,0.7454165830409146,0.001189093112185291,0.7442274899287293,0.7561037022784419,0.01187621234971259,6.0
4.0,2.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,8.0,4.0,4.0,4.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.8592254633725781,0.8611039003497166,0.00187843697713852,0.8592254633725781,0.86305951952502,0.0038340561524419225,0.8592254633725781,0.8479011664503462,-0.011324296922231913,,,,,,,,,,0.8592254633725781,0.8619027934597425,0.00267733008716442,0.8592254633725781,0.8490307034231813,-0.010194759949396781,0.8592254633725781,0.863251961785497,0.004026498412918911,0.8592254633725781,0.8545689122726954,-0.004656551099882722,0.8592254633725781,0.8584293982907564,-0.0007960650818217285,0.8592254633725781,0.855931615267396,-0.0032938481051820734,20.0
5.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,7.0,5.0,5.0,5.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5901030460840909,0.6019695082362166,0.011866462152125723,0.5901030460840909,0.625541236033346,0.03543818994925507,,,,,,,0.5901030460840909,0.6198544889495786,0.0297514428654877,,,,,,,0.5901030460840909,0.590513692591767,0.00041064650767608235,,,,0.5901030460840909,0.570906887880284,-0.019196158203806934,0.5901030460840909,0.5936996999761546,0.0035966538920636504,,,,0.5901030460840909,0.590375694638107,0.0002726485540160972,22.0
5.0,2.0,1.0,1.0,10.0,3.0,5.0,2.0,2.0,3.0,8.0,3.0,3.0,0.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6809963930404194,0.7094836649804891,0.028487271940069725,,,,0.6809963930404194,0.690902808211627,0.009906415171207605,0.6809963930404194,0.6809963930404194,0.0,0.6809963930404194,0.6886146283964527,0.007618235356033343,0.6809963930404194,0.7060040204492597,0.025007627408840327,0.6809963930404194,0.6861646107333601,0.005168217692940735,0.6809963930404194,0.6633913234440715,-0.01760506959634789,0.6809963930404194,0.6391483757894594,-0.04184801725095999,0.6809963930404194,0.6743889655450579,-0.006607427495361473,0.6809963930404194,0.6809963930404194,0.0,0.6809963930404194,0.6895290594368411,0.008532666396421695,0.6809963930404194,0.6828786793867491,0.001882286346329698,10.0
4.0,2.0,1.0,1.0,7.0,1.0,5.0,2.0,2.0,2.0,3.0,4.0,3.0,7.0,4.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.8323621871375565,0.8394732474905934,0.00711106035303688,0.8323621871375565,0.8323621871375565,0.0,0.8323621871375565,0.8270138398506798,-0.00534834728687672,0.8323621871375565,0.8477388461553604,0.01537665901780394,0.8323621871375565,0.8461257269713118,0.013763539833755334,0.8323621871375565,0.8300669285251994,-0.0022952586123571317,0.8323621871375565,0.8240522452335665,-0.008309941903990037,0.8323621871375565,0.8228689481737209,-0.009493238963835582,0.8323621871375565,0.835295130731615,0.0029329435940584903,0.8323621871375565,0.8255330572074494,-0.006829129930107092,0.8323621871375565,0.8259322896815633,-0.006429897455993205,22.0
3.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,7.0,4.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.669033074635927,0.7409416819129744,0.0719086072770474,0.669033074635927,0.7004014368479587,0.031368362212031764,0.669033074635927,0.6698487543434379,0.0008156797075109523,0.669033074635927,0.6732986593156184,0.004265584679691403,0.669033074635927,0.669033074635927,0.0,0.669033074635927,0.6754218239150701,0.006388749279143124,0.669033074635927,0.6812573629498002,0.012224288313873233,0.669033074635927,0.6663026291464641,-0.002730445489462885,0.669033074635927,0.6428086742299999,-0.026224400405927106,0.669033074635927,0.6448686210760336,-0.024164453559893384,0.669033074635927,0.6621090992370042,-0.006923975398922755,0.669033074635927,0.6714186368929099,0.0023855622569829427,0.669033074635927,0.6616855454878143,-0.0073475291481126526,8.0
3.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,4.0,2.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.6450799353196244,0.6666099359483907,0.02153000062876631,0.6450799353196244,0.6580756664962296,0.01299573117660524,0.6450799353196244,0.6467717509554909,0.0016918156358665115,,,,0.6450799353196244,0.6506502686357483,0.005570333316123888,0.6450799353196244,0.6529752217775934,0.007895286457968997,0.6450799353196244,0.6405230236481362,-0.004556911671488195,0.6450799353196244,0.5984008223507864,-0.04667911296883798,0.6450799353196244,0.6402910546566823,-0.00478888066294203,0.6450799353196244,0.667957988408628,0.02287805308900359,0.6450799353196244,0.6538637458133957,0.008783810493771305,0.6450799353196244,0.6603229459623675,0.015243010642743138,22.0
