Age9,Gend3,Eth7,Disab2_POP,Educ6,NSSEC5,IMD10,WorkStat8,Child4,HHLiv9,Motiva_POP,motivd_POP,inclus_a,inclus_b,inclus_c,anxious,comm1,comm2,happy,indev,indevtry,lone,worthw,PREDS_Motiva_POP,PERTURBED_PREDS_Motiva_POP,DIFFERENCE_Motiva_POP,PREDS_motivd_POP,PERTURBED_PREDS_motivd_POP,DIFFERENCE_motivd_POP,PREDS_indev,PERTURBED_PREDS_indev,DIFFERENCE_indev,PREDS_indevtry,PERTURBED_PREDS_indevtry,DIFFERENCE_indevtry,PREDS_inclus_a,PERTURBED_PREDS_inclus_a,DIFFERENCE_inclus_a,PREDS_inclus_b,PERTURBED_PREDS_inclus_b,DIFFERENCE_inclus_b,PREDS_inclus_c,PERTURBED_PREDS_inclus_c,DIFFERENCE_inclus_c,PREDS_comm1,PERTURBED_PREDS_comm1,DIFFERENCE_comm1,PREDS_comm2,PERTURBED_PREDS_comm2,DIFFERENCE_comm2,PREDS_anxious,PERTURBED_PREDS_anxious,DIFFERENCE_anxious,PREDS_happy,PERTURBED_PREDS_happy,DIFFERENCE_happy,PREDS_lone,PERTURBED_PREDS_lone,DIFFERENCE_lone,PREDS_worthw,PERTURBED_PREDS_worthw,DIFFERENCE_worthw,labels
0,1,5,0,1,3,2,6,0,7,2.0,4.0,2.0,4.0,3.0,6.0,3.0,3.0,4.0,4.0,2.0,1.0,7.0,0.47969689624101397,0.6043228829993537,0.12462598675833969,0.47969689624101397,0.4702449103184398,-0.00945198592257418,0.47969689624101397,0.47414134068545843,-0.005555555555555536,0.47969689624101397,0.4846742718066248,0.004977375565610842,0.47969689624101397,0.47148611192728845,-0.008210784313725517,0.47969689624101397,0.4678096413390532,-0.011887254901960798,0.47969689624101397,0.5087001642148702,0.029003267973856217,0.47969689624101397,0.4927348386907212,0.01303794244970724,0.47969689624101397,0.4826380727116022,0.002941176470588225,0.47969689624101397,0.44577946563240683,-0.033917430608607135,0.47969689624101397,0.47335670865082635,-0.006340187590187618,0.47969689624101397,0.5823287823287824,0.10263188608776841,0.47969689624101397,0.48549754983578514,0.005800653594771166,21
2,0,1,0,0,0,2,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,8.0,5.0,5.0,4.0,0.0,,,,0.645654019183431,0.6467569603599015,0.0011029411764704733,,,,,,,,,,,,,,,,,,,,,,0.645654019183431,0.6372506578388932,-0.008403361344537785,0.645654019183431,0.6659854851031322,0.02033146591970114,0.645654019183431,0.643203038791274,-0.002450980392156965,0.645654019183431,0.6695510780069603,0.023897058823529327,10
1,1,0,0,0,0,2,0,0,0,2.0,5.0,2.0,2.0,2.0,3.0,3.0,3.0,7.0,4.0,4.0,3.0,8.0,0.8998599439775911,0.9663632119514473,0.0665032679738562,,,,0.8998599439775911,0.8808823529411764,-0.01897759103641461,0.8998599439775911,0.8818452380952381,-0.018014705882352988,0.8998599439775911,0.8836134453781512,-0.01624649859943983,0.8998599439775911,0.9159547152194213,0.01609477124183023,0.8998599439775911,0.8031162464985996,-0.09674369747899147,0.8998599439775911,0.8824782544596786,-0.017381689517912413,0.8998599439775911,0.861145227321698,-0.0387147166558931,0.8998599439775911,0.7209499758067868,-0.1789099681708043,0.8998599439775911,0.843114973262032,-0.05674497071555906,0.8998599439775911,0.8821545284780579,-0.017705415499533195,0.8998599439775911,0.8896310797046091,-0.010228864272981975,11
4,0,0,0,0,0,5,7,0,3,3.0,5.0,2.0,3.0,2.0,2.0,4.0,3.0,8.0,5.0,4.0,3.0,8.0,0.6371620617944148,0.8061274509803923,0.16896538918597748,,,,,,,0.6371620617944148,0.6554743867243867,0.018312324929971924,0.6371620617944148,0.6754732195908668,0.038311157796452,0.6371620617944148,0.7115627356111786,0.07440067381676374,0.6371620617944148,0.636868686868687,-0.0002933749257277851,0.6371620617944148,0.6310696248196248,-0.006092436974790005,0.6371620617944148,0.6211956752397929,-0.015966386554621903,0.6371620617944148,0.5439047987616097,-0.09325726303280513,0.6371620617944148,0.6537470291146764,0.0165849673202616,0.6371620617944148,0.6194773363891013,-0.017684725405313517,0.6371620617944148,0.574966577540107,-0.062195484254307765,15
5,1,0,0,1,1,8,1,0,3,2.0,4.0,2.0,2.0,2.0,5.0,4.0,3.0,5.0,3.0,4.0,3.0,5.0,0.5258169934640524,0.55500116713352,0.029184173669467572,0.5258169934640524,0.5788281979458452,0.05301120448179275,0.5258169934640524,0.5666183897801546,0.040801396316102134,0.5258169934640524,0.5232843137254902,-0.0025326797385621935,0.5258169934640524,0.5337409322703441,0.00792393880629172,0.5258169934640524,0.6277257056668821,0.10190871220282971,0.5258169934640524,0.5933011841100077,0.06748419064595523,0.5258169934640524,0.5310690943043885,0.005252100840336116,0.5258169934640524,0.5408905228758172,0.015073529411764763,0.5258169934640524,0.5680661658602837,0.04224917239623127,0.5258169934640524,0.5044324139912376,-0.021384579472814802,0.5258169934640524,0.4829248366013073,-0.04289215686274511,0.5258169934640524,0.5589752567693747,0.03315826330532223,7
6,1,0,0,0,4,6,3,0,0,2.0,4.0,2.0,2.0,2.0,0.0,4.0,4.0,9.0,4.0,4.0,4.0,8.0,0.4979723115278144,0.5455269885329558,0.04755467700514138,0.4979723115278144,0.5261936000432206,0.028221288515406173,0.4979723115278144,0.4953579324428471,-0.002614379084967311,0.4979723115278144,0.517405084637058,0.01943277310924363,0.4979723115278144,0.5168595109297196,0.018887199401905197,0.4979723115278144,0.479695531118681,-0.018276780409133386,0.4979723115278144,0.5770426468955882,0.07907033536777375,0.4979723115278144,0.5149315145638675,0.01695920303605314,,,,,,,0.4979723115278144,0.5602272134885987,0.062254901960784315,0.4979723115278144,0.494278333936778,-0.0036939775910364014,0.4979723115278144,0.5347890079033342,0.036816696375519764,19
2,0,1,0,0,3,5,0,0,3,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,9.0,4.0,3.0,4.0,9.0,,,,0.6977262116967999,0.6930555555555555,-0.0046706561412444,0.6977262116967999,0.6868426916221033,-0.010883520074696618,0.6977262116967999,0.7348506069094304,0.037124395212630446,,,,,,,,,,0.6977262116967999,0.7039411976911978,0.006214985994397848,0.6977262116967999,0.733567086508263,0.03584087481146303,0.6977262116967999,0.6902857355063238,-0.007440476190476164,0.6977262116967999,0.6921589848060438,-0.005567226890756172,0.6977262116967999,0.6920889567948393,-0.005637254901960653,0.6977262116967999,0.692434322213734,-0.005291889483065915,9
3,0,0,0,0,0,1,0,0,3,1.0,4.0,2.0,2.0,2.0,7.0,2.0,3.0,6.0,3.0,5.0,4.0,8.0,,,,0.7867792950513538,0.7690049125710888,-0.017774382480264972,0.7867792950513538,0.8620564892623714,0.07527719421101764,,,,0.7867792950513538,0.759625933706816,-0.02715336134453783,0.7867792950513538,0.7710404995331465,-0.015738795518207338,0.7867792950513538,0.7289321789321789,-0.057847116119174924,0.7867792950513538,0.805815242763772,0.019035947712418233,0.7867792950513538,0.7535043183940243,-0.03327497665732948,0.7867792950513538,0.8092320261437908,0.02245273109243695,0.7867792950513538,0.7713349354893472,-0.015444359562006627,0.7867792950513538,0.7720734126984127,-0.014705882352941124,0.7867792950513538,0.7957662231559288,0.00898692810457502,15
1,1,0,0,0,0,6,0,0,3,2.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,8.0,4.0,4.0,3.0,4.0,0.6696786791639733,0.8643767507002801,0.1946980715363068,0.6696786791639733,0.7581555699202758,0.0884768907563025,0.6696786791639733,0.6783462370962371,0.008667557932263814,0.6696786791639733,0.6666674746821807,-0.0030112044817925954,0.6696786791639733,0.7094922969187675,0.039813617754794195,0.6696786791639733,0.6881846829640947,0.018506003800121462,0.6696786791639733,0.7533459187870952,0.08366723962312195,0.6696786791639733,0.63228372118078,-0.037394957983193255,0.6696786791639733,0.6141814802844214,-0.055497198879551846,0.6696786791639733,0.58330301234713,-0.08637566681684328,0.6696786791639733,0.6204882862235804,-0.049190392940392846,0.6696786791639733,0.6798327407886232,0.010154061624649935,0.6696786791639733,0.815202722114487,0.1455240429505137,17
5,1,0,0,0,0,6,3,0,5,1.0,5.0,2.0,1.0,1.0,3.0,4.0,3.0,7.0,4.0,4.0,3.0,7.0,,,,,,,0.8709150326797386,0.8757528011204482,0.0048377684407096,0.8709150326797386,0.852766106442577,-0.018148926237161578,0.8709150326797386,0.8594129318394024,-0.011502100840336205,,,,,,,0.8709150326797386,0.8835200746965453,0.012605042016806678,0.8709150326797386,0.870343137254902,-0.0005718954248365993,0.8709150326797386,0.8467378618113913,-0.024177170868347253,0.8709150326797386,0.8533204948646125,-0.0175945378151261,0.8709150326797386,0.8706290849673204,-0.0002859477124181886,0.8709150326797386,0.8665032679738562,-0.004411764705882337,5
5,1,0,0,0,0,7,1,0,0,1.0,5.0,2.0,1.0,1.0,2.0,4.0,4.0,9.0,5.0,4.0,4.0,10.0,,,,,,,,,,0.8558940242763772,0.7991538281979458,-0.05674019607843139,0.8558940242763772,0.8345996732026144,-0.021294351073762763,,,,,,,0.8558940242763772,0.877952847805789,0.022058823529411797,,,,0.8558940242763772,0.8332399626517273,-0.02265406162464989,0.8558940242763772,0.8141398225957048,-0.04175420168067234,0.8558940242763772,0.8533788515406163,-0.002515172735760851,,,,5
0,1,0,0,2,1,5,7,1,7,1.0,3.0,2.0,2.0,2.0,7.0,3.0,3.0,3.0,3.0,3.0,4.0,8.0,,,,0.6154827811077811,0.6391347418920947,0.02365196078431364,0.6154827811077811,0.5640151107062872,-0.051467670401493915,0.6154827811077811,0.6243880098659511,0.008905228758170014,0.6154827811077811,0.5990894930233166,-0.016393288084464497,0.6154827811077811,0.6696433876580936,0.05416060655031252,0.6154827811077811,0.6334566373169315,0.017973856209150374,0.6154827811077811,0.6316331628290971,0.016150381721316,0.6154827811077811,0.5466977671021789,-0.06878501400560222,0.6154827811077811,0.6385044897912546,0.02302170868347353,0.6154827811077811,0.6307955728911612,0.015312791783380075,0.6154827811077811,0.6154827811077811,0.0,0.6154827811077811,0.6121856289135702,-0.003297152194210895,25
2,1,1,0,0,0,4,0,0,3,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,8.0,4.0,4.0,4.0,8.0,,,,0.8915441176470589,0.8955882352941176,0.004044117647058698,0.8915441176470589,0.9198937908496733,0.02834967320261439,0.8915441176470589,0.8716211484593837,-0.01992296918767522,,,,,,,,,,0.8915441176470589,0.8998074229691877,0.008263305322128822,0.8915441176470589,0.8731617647058824,-0.018382352941176516,0.8915441176470589,0.8976715686274509,0.006127450980392024,0.8915441176470589,0.8891402714932125,-0.0024038461538463674,0.8915441176470589,0.8935049019607844,0.0019607843137254832,0.8915441176470589,0.8591911764705883,-0.032352941176470584,20
1,0,0,0,0,0,9,0,0,3,1.0,1.0,1.0,1.0,1.0,0.0,5.0,3.0,7.0,5.0,5.0,4.0,8.0,,,,0.9214163695781342,0.9263183303624478,0.004901960784313597,,,,,,,,,,,,,,,,,,,0.9214163695781342,0.9082702020202019,-0.013146167557932298,,,,0.9214163695781342,0.9212763135557251,-0.0001400560224090741,0.9214163695781342,0.8974667897462015,-0.023949579831932688,0.9214163695781342,0.8835312155165096,-0.037885154061624626,10
1,0,2,0,0,0,7,0,1,4,4.0,4.0,3.0,4.0,3.0,1.0,3.0,3.0,9.0,4.0,3.0,5.0,4.0,0.40865588659706303,0.43554664289958406,0.026890756302521024,0.40865588659706303,0.4246954842543077,0.016039597657244664,0.40865588659706303,0.41122941600882773,0.0025735294117646967,0.40865588659706303,0.3910130718954248,-0.017642814701638254,0.40865588659706303,0.443950750806287,0.03529486420922395,0.40865588659706303,0.40481601731601735,-0.0038398692810456825,0.40865588659706303,0.40280854766148877,-0.005847338935574264,0.40865588659706303,0.42622389865036914,0.017568012053306103,0.40865588659706303,0.3965666278166277,-0.012089258780435319,0.40865588659706303,0.4052770350564468,-0.0033788515406162345,0.40865588659706303,0.40334542908072324,-0.005310457516339795,,,,0.40865588659706303,0.3869692807192808,-0.02168660587778226,2
2,0,2,0,0,0,8,0,3,4,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,9.0,5.0,5.0,5.0,10.0,0.5195531721460513,0.7720063025210084,0.2524531303749571,0.5195531721460513,0.6509225659960952,0.13136939385004387,,,,,,,0.5195531721460513,0.5178549928743427,-0.0016981792717086774,0.5195531721460513,0.5359455624355005,0.016392390289449166,0.5195531721460513,0.5990923292393878,0.07953915709333648,0.5195531721460513,0.42460506469794396,-0.09494810744810739,0.5195531721460513,0.4829285222861073,-0.03662464985994407,0.5195531721460513,0.482953456502218,-0.03659971564383335,0.5195531721460513,0.5052557865251364,-0.014297385620914982,,,,,,,2
