Age9,Disab2_POP,Educ6,NSSEC5,IMD10,Child4,Motiva_POP,motivd_POP,inclus_a,inclus_b,inclus_c,anxious,comm1,comm2,happy,indev,indevtry,lone,worthw,Gend3_1.0,Gend3_2.0,Gend3_3.0,Eth7_1.0,Eth7_2.0,Eth7_3.0,Eth7_4.0,Eth7_5.0,Eth7_6.0,Eth7_7.0,WorkStat8_0.0,WorkStat8_1.0,WorkStat8_2.0,WorkStat8_3.0,WorkStat8_4.0,WorkStat8_5.0,WorkStat8_6.0,WorkStat8_7.0,HHLiv9_0.0,HHLiv9_1.0,HHLiv9_2.0,HHLiv9_3.0,HHLiv9_4.0,HHLiv9_5.0,HHLiv9_6.0,HHLiv9_7.0,HHLiv9_8.0,PREDS_C0_Motiva_POP,PREDS_C1_Motiva_POP,PREDS_C2_Motiva_POP,PERTURBED_PREDS_C0_Motiva_POP,PERTURBED_PREDS_C1_Motiva_POP,PERTURBED_PREDS_C2_Motiva_POP,DIFFERENCE_C0_Motiva_POP,DIFFERENCE_C1_Motiva_POP,DIFFERENCE_C2_Motiva_POP,PREDS_C0_motivd_POP,PREDS_C1_motivd_POP,PREDS_C2_motivd_POP,PERTURBED_PREDS_C0_motivd_POP,PERTURBED_PREDS_C1_motivd_POP,PERTURBED_PREDS_C2_motivd_POP,DIFFERENCE_C0_motivd_POP,DIFFERENCE_C1_motivd_POP,DIFFERENCE_C2_motivd_POP,PREDS_C0_indev,PREDS_C1_indev,PREDS_C2_indev,PERTURBED_PREDS_C0_indev,PERTURBED_PREDS_C1_indev,PERTURBED_PREDS_C2_indev,DIFFERENCE_C0_indev,DIFFERENCE_C1_indev,DIFFERENCE_C2_indev,PREDS_C0_indevtry,PREDS_C1_indevtry,PREDS_C2_indevtry,PERTURBED_PREDS_C0_indevtry,PERTURBED_PREDS_C1_indevtry,PERTURBED_PREDS_C2_indevtry,DIFFERENCE_C0_indevtry,DIFFERENCE_C1_indevtry,DIFFERENCE_C2_indevtry,PREDS_C0_inclus_a,PREDS_C1_inclus_a,PREDS_C2_inclus_a,PERTURBED_PREDS_C0_inclus_a,PERTURBED_PREDS_C1_inclus_a,PERTURBED_PREDS_C2_inclus_a,DIFFERENCE_C0_inclus_a,DIFFERENCE_C1_inclus_a,DIFFERENCE_C2_inclus_a,PREDS_C0_inclus_b,PREDS_C1_inclus_b,PREDS_C2_inclus_b,PERTURBED_PREDS_C0_inclus_b,PERTURBED_PREDS_C1_inclus_b,PERTURBED_PREDS_C2_inclus_b,DIFFERENCE_C0_inclus_b,DIFFERENCE_C1_inclus_b,DIFFERENCE_C2_inclus_b,PREDS_C0_inclus_c,PREDS_C1_inclus_c,PREDS_C2_inclus_c,PERTURBED_PREDS_C0_inclus_c,PERTURBED_PREDS_C1_inclus_c,PERTURBED_PREDS_C2_inclus_c,DIFFERENCE_C0_inclus_c,DIFFERENCE_C1_inclus_c,DIFFERENCE_C2_inclus_c,PREDS_C0_comm1,PREDS_C1_comm1,PREDS_C2_comm1,PERTURBED_PREDS_C0_comm1,PERTURBED_PREDS_C1_comm1,PERTURBED_PREDS_C2_comm1,DIFFERENCE_C0_comm1,DIFFERENCE_C1_comm1,DIFFERENCE_C2_comm1,PREDS_C0_comm2,PREDS_C1_comm2,PREDS_C2_comm2,PERTURBED_PREDS_C0_comm2,PERTURBED_PREDS_C1_comm2,PERTURBED_PREDS_C2_comm2,DIFFERENCE_C0_comm2,DIFFERENCE_C1_comm2,DIFFERENCE_C2_comm2,PREDS_C0_anxious,PREDS_C1_anxious,PREDS_C2_anxious,PERTURBED_PREDS_C0_anxious,PERTURBED_PREDS_C1_anxious,PERTURBED_PREDS_C2_anxious,DIFFERENCE_C0_anxious,DIFFERENCE_C1_anxious,DIFFERENCE_C2_anxious,PREDS_C0_happy,PREDS_C1_happy,PREDS_C2_happy,PERTURBED_PREDS_C0_happy,PERTURBED_PREDS_C1_happy,PERTURBED_PREDS_C2_happy,DIFFERENCE_C0_happy,DIFFERENCE_C1_happy,DIFFERENCE_C2_happy,PREDS_C0_lone,PREDS_C1_lone,PREDS_C2_lone,PERTURBED_PREDS_C0_lone,PERTURBED_PREDS_C1_lone,PERTURBED_PREDS_C2_lone,DIFFERENCE_C0_lone,DIFFERENCE_C1_lone,DIFFERENCE_C2_lone,PREDS_C0_worthw,PREDS_C1_worthw,PREDS_C2_worthw,PERTURBED_PREDS_C0_worthw,PERTURBED_PREDS_C1_worthw,PERTURBED_PREDS_C2_worthw,DIFFERENCE_C0_worthw,DIFFERENCE_C1_worthw,DIFFERENCE_C2_worthw,labels
5.0,0.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,5.0,3.0,3.0,9.0,4.0,4.0,4.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2425767,0.04462054,0.71280277,0.04629354,0.017372707,0.9363337,-0.19628316,-0.027247833,0.22353095,0.2425767,0.04462054,0.71280277,0.33883667,0.118014984,0.54314834,0.09625997,0.07339445,-0.16965443,0.2425767,0.04462054,0.71280277,0.2425767,0.04462054,0.71280277,0.0,0.0,0.0,0.2425767,0.04462054,0.71280277,0.2425767,0.04462054,0.71280277,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2425767,0.04462054,0.71280277,0.2425767,0.04462054,0.71280277,0.0,0.0,0.0,0.2425767,0.04462054,0.71280277,0.2425767,0.04462054,0.71280277,0.0,0.0,0.0,0.2425767,0.04462054,0.71280277,0.026988016,0.020442545,0.95256937,-0.21558869,-0.024177995,0.2397666,0.2425767,0.04462054,0.71280277,0.44070297,0.04732136,0.51197565,0.19812627,0.0027008206,-0.20082712,0.2425767,0.04462054,0.71280277,0.3092488,0.03766141,0.6530898,0.0666721,-0.006959129,-0.059712946,,,,,,,,,,21.0
6.0,1.0,1.0,1.0,7.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,4.0,3.0,9.0,4.0,5.0,4.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,0.0056912065,0.277925,0.7163838,0.0036064337,0.09953473,0.8968589,-0.0020847728,-0.1783903,0.18047506,0.0056912065,0.277925,0.7163838,0.0056912065,0.277925,0.7163838,0.0,0.0,0.0,,,,,,,,,,0.0056912065,0.277925,0.7163838,0.008120593,0.1960624,0.795817,0.0024293861,-0.08186261,0.0794332,,,,,,,,,,0.0056912065,0.277925,0.7163838,0.0057586096,0.095078744,0.8991626,6.7403074e-05,-0.18284628,0.18277878,0.0056912065,0.277925,0.7163838,0.0056912065,0.277925,0.7163838,0.0,0.0,0.0,0.0056912065,0.277925,0.7163838,0.0056912065,0.277925,0.7163838,0.0,0.0,0.0,0.0056912065,0.277925,0.7163838,0.0037933618,0.13010067,0.866106,-0.0018978447,-0.14782435,0.14972216,0.0056912065,0.277925,0.7163838,0.0053621964,0.41726255,0.57737523,-0.0003290102,0.13933754,-0.13900858,0.0056912065,0.277925,0.7163838,0.0054150717,0.18758342,0.80700153,-0.00027613482,-0.0903416,0.09061772,0.0056912065,0.277925,0.7163838,0.0130742965,0.4181141,0.5688116,0.00738309,0.14018908,-0.14757222,4.0
5.0,1.0,1.0,2.0,8.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,3.0,4.0,9.0,4.0,3.0,3.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029202875,0.0034332578,0.9673639,0.010211609,0.0019589777,0.98782945,-0.018991265,-0.0014742801,0.020465553,0.029202875,0.0034332578,0.9673639,0.01815994,0.004195267,0.9776448,-0.011042934,0.00076200906,0.010280907,0.029202875,0.0034332578,0.9673639,0.029202875,0.0034332578,0.9673639,0.0,0.0,0.0,0.029202875,0.0034332578,0.9673639,0.029202875,0.0034332578,0.9673639,0.0,0.0,0.0,0.029202875,0.0034332578,0.9673639,0.02558216,0.0043624155,0.97005546,-0.003620714,0.0009291577,0.002691567,0.029202875,0.0034332578,0.9673639,0.01614267,0.0033158367,0.98054147,-0.013060205,-0.00011742115,0.013177574,0.029202875,0.0034332578,0.9673639,0.0137993265,0.0011253104,0.98507535,-0.015403548,-0.0023079473,0.01771146,0.029202875,0.0034332578,0.9673639,0.029202875,0.0034332578,0.9673639,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.029202875,0.0034332578,0.9673639,0.023987921,0.0029878065,0.9730243,-0.005214954,-0.00044545135,0.0056604147,0.029202875,0.0034332578,0.9673639,0.018577,0.0025380345,0.978885,-0.010625875,-0.00089522335,0.011521101,0.029202875,0.0034332578,0.9673639,0.035944033,0.005631125,0.95842487,0.0067411587,0.0021978673,-0.008939028,1.0
5.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,1.0,2.0,2.0,6.0,4.0,4.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43342212,0.403711,0.1628669,0.24513517,0.51363254,0.24123223,-0.18828695,0.109921545,0.078365326,0.43342212,0.403711,0.1628669,0.35979092,0.33135295,0.30885613,-0.0736312,-0.07235804,0.14598922,0.43342212,0.403711,0.1628669,0.43342212,0.403711,0.1628669,0.0,0.0,0.0,0.43342212,0.403711,0.1628669,0.43342212,0.403711,0.1628669,0.0,0.0,0.0,0.43342212,0.403711,0.1628669,0.19908287,0.5746157,0.22630146,-0.23433925,0.17090473,0.063434556,0.43342212,0.403711,0.1628669,0.36094376,0.567577,0.07147924,-0.072478354,0.16386601,-0.09138767,0.43342212,0.403711,0.1628669,0.5290199,0.36230397,0.10867611,0.095597774,-0.04140702,-0.054190792,0.43342212,0.403711,0.1628669,0.43342212,0.403711,0.1628669,0.0,0.0,0.0,0.43342212,0.403711,0.1628669,0.43342212,0.403711,0.1628669,0.0,0.0,0.0,0.43342212,0.403711,0.1628669,0.5593738,0.2732007,0.16742554,0.12595168,-0.1305103,0.0045586377,0.43342212,0.403711,0.1628669,0.20041469,0.1832603,0.61632496,-0.23300743,-0.22045068,0.45345807,0.43342212,0.403711,0.1628669,0.51776403,0.27344853,0.20878747,0.08434191,-0.13026246,0.045920566,0.43342212,0.403711,0.1628669,0.30253673,0.4983489,0.1991144,-0.13088539,0.0946379,0.03624749,6.0
8.0,0.0,1.0,5.0,6.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,4.0,3.0,7.0,5.0,4.0,4.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5598692,0.2199715,0.22015929,0.5841875,0.18613315,0.22967935,0.024318278,-0.033838347,0.009520054,0.5598692,0.2199715,0.22015929,0.42780986,0.17300855,0.3991816,-0.13205937,-0.046962947,0.17902231,,,,,,,,,,0.5598692,0.2199715,0.22015929,0.5598692,0.2199715,0.22015929,0.0,0.0,0.0,0.5598692,0.2199715,0.22015929,0.5148924,0.27702537,0.20808223,-0.04497683,0.05705388,-0.012077063,0.5598692,0.2199715,0.22015929,0.6659134,0.1464547,0.18763185,0.10604417,-0.073516786,-0.032527447,0.5598692,0.2199715,0.22015929,0.5646697,0.10136979,0.3339605,0.0048004985,-0.1186017,0.11380121,0.5598692,0.2199715,0.22015929,0.5598692,0.2199715,0.22015929,0.0,0.0,0.0,0.5598692,0.2199715,0.22015929,0.5598692,0.2199715,0.22015929,0.0,0.0,0.0,,,,,,,,,,0.5598692,0.2199715,0.22015929,0.19156282,0.15702032,0.65141684,-0.3683064,-0.06295118,0.43125755,0.5598692,0.2199715,0.22015929,0.57031727,0.15677296,0.27290976,0.010448039,-0.06319854,0.05275047,0.5598692,0.2199715,0.22015929,0.26743072,0.31846082,0.41410846,-0.2924385,0.09848933,0.19394916,5.0
5.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0,7.0,4.0,4.0,3.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08459384,0.18375038,0.73165584,0.055340853,0.10866335,0.83599585,-0.029252987,-0.075087026,0.10434002,0.08459384,0.18375038,0.73165584,0.03498735,0.09774795,0.8672647,-0.04960649,-0.086002424,0.13560885,0.08459384,0.18375038,0.73165584,0.08459384,0.18375038,0.73165584,0.0,0.0,0.0,0.08459384,0.18375038,0.73165584,0.08459384,0.18375038,0.73165584,0.0,0.0,0.0,0.08459384,0.18375038,0.73165584,0.036456566,0.17633536,0.7872081,-0.048137274,-0.0074150115,0.055552244,0.08459384,0.18375038,0.73165584,0.12611194,0.2725395,0.6013486,0.0415181,0.08878912,-0.13030726,0.08459384,0.18375038,0.73165584,0.094928786,0.1326389,0.7724323,0.010334946,-0.051111475,0.04077649,0.08459384,0.18375038,0.73165584,0.08459384,0.18375038,0.73165584,0.0,0.0,0.0,0.08459384,0.18375038,0.73165584,0.08459384,0.18375038,0.73165584,0.0,0.0,0.0,0.08459384,0.18375038,0.73165584,0.119664334,0.21231347,0.66802216,0.035070494,0.028563097,-0.06363368,0.08459384,0.18375038,0.73165584,0.06631554,0.1296135,0.804071,-0.0182783,-0.054136872,0.07241517,0.08459384,0.18375038,0.73165584,0.10091912,0.24323823,0.65584266,0.01632528,0.05948785,-0.075813174,0.08459384,0.18375038,0.73165584,0.0965692,0.31756148,0.5858694,0.011975363,0.1338111,-0.14578646,7.0
6.0,1.0,3.0,2.0,8.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,4.0,3.0,8.0,3.0,4.0,5.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,0.043352082,0.00526177,0.9513862,0.030844744,0.0018497106,0.96730554,-0.012507338,-0.0034120595,0.015919328,0.043352082,0.00526177,0.9513862,0.043352082,0.00526177,0.9513862,0.0,0.0,0.0,0.043352082,0.00526177,0.9513862,0.043352082,0.00526177,0.9513862,0.0,0.0,0.0,0.043352082,0.00526177,0.9513862,0.033485867,0.004567913,0.96194625,-0.009866215,-0.0006938572,0.010560036,0.043352082,0.00526177,0.9513862,0.030262183,0.0036718883,0.9660659,-0.013089899,-0.0015898817,0.01467967,0.043352082,0.00526177,0.9513862,0.018361608,0.0011186716,0.9805197,-0.024990475,-0.0041430984,0.029133499,0.043352082,0.00526177,0.9513862,0.043352082,0.00526177,0.9513862,0.0,0.0,0.0,0.043352082,0.00526177,0.9513862,0.043352082,0.00526177,0.9513862,0.0,0.0,0.0,,,,,,,,,,0.043352082,0.00526177,0.9513862,0.008151803,0.0021649871,0.98968315,-0.03520028,-0.0030967828,0.038296938,,,,,,,,,,0.043352082,0.00526177,0.9513862,0.0532158,0.010565104,0.93621904,0.009863719,0.005303334,-0.015167177,11.0
3.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,5.0,3.0,3.0,5.0,3.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.04989912,0.16134714,0.7887538,0.044718757,0.230723,0.72455823,-0.0051803626,0.06937586,-0.06419557,0.04989912,0.16134714,0.7887538,0.04989912,0.16134714,0.7887538,0.0,0.0,0.0,0.04989912,0.16134714,0.7887538,0.04989912,0.16134714,0.7887538,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04989912,0.16134714,0.7887538,0.04989912,0.16134714,0.7887538,0.0,0.0,0.0,0.04989912,0.16134714,0.7887538,0.04989912,0.16134714,0.7887538,0.0,0.0,0.0,0.04989912,0.16134714,0.7887538,0.07685972,0.09673687,0.82640344,0.0269606,-0.064610265,0.03764963,0.04989912,0.16134714,0.7887538,0.06267707,0.1861741,0.7511488,0.012777951,0.024826959,-0.037604988,0.04989912,0.16134714,0.7887538,0.053248383,0.12981644,0.8169352,0.0033492632,-0.031530693,0.028181374,0.04989912,0.16134714,0.7887538,0.049832758,0.09552408,0.85464317,-6.636232e-05,-0.065823056,0.06588936,19.0
6.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,2.0,2.0,0.0,2.0,2.0,10.0,5.0,5.0,3.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009413049,0.074977286,0.91560966,0.006230385,0.04700796,0.9467616,-0.0031826636,-0.027969327,0.03115195,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009413049,0.074977286,0.91560966,0.010969866,0.08367727,0.9053529,0.0015568174,0.008699983,-0.010256767,0.009413049,0.074977286,0.91560966,0.0067110574,0.054099403,0.93918955,-0.0027019912,-0.020877883,0.023579895,0.009413049,0.074977286,0.91560966,0.00963783,0.08111268,0.90924954,0.00022478122,0.0061353967,-0.0063601136,0.009413049,0.074977286,0.91560966,0.009413049,0.074977286,0.91560966,0.0,0.0,0.0,0.009413049,0.074977286,0.91560966,0.009413049,0.074977286,0.91560966,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.009413049,0.074977286,0.91560966,0.01420626,0.058727004,0.92706674,0.004793212,-0.016250283,0.011457086,,,,,,,,,,6.0
6.0,1.0,1.0,1.0,9.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,4.0,3.0,10.0,4.0,4.0,5.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,0.0013389125,0.015764425,0.9828966,0.00092844624,0.00683052,0.992241,-0.00041046628,-0.008933905,0.009344399,0.0013389125,0.015764425,0.9828966,0.0013389125,0.015764425,0.9828966,0.0,0.0,0.0,0.0013389125,0.015764425,0.9828966,0.0013389125,0.015764425,0.9828966,0.0,0.0,0.0,0.0013389125,0.015764425,0.9828966,0.0012151764,0.007996813,0.99078804,-0.0001237361,-0.007767611,0.007891417,0.0013389125,0.015764425,0.9828966,0.0024849803,0.026093422,0.9714216,0.0011460677,0.010328997,-0.011475027,,,,,,,,,,0.0013389125,0.015764425,0.9828966,0.0013389125,0.015764425,0.9828966,0.0,0.0,0.0,0.0013389125,0.015764425,0.9828966,0.0013389125,0.015764425,0.9828966,0.0,0.0,0.0,0.0013389125,0.015764425,0.9828966,0.00095733016,0.008841175,0.99020153,-0.00038158236,-0.00692325,0.007304907,,,,,,,,,,,,,,,,,,,0.0013389125,0.015764425,0.9828966,0.0010988953,0.014109355,0.98479176,-0.0002400172,-0.0016550692,0.0018951297,10.0
4.0,1.0,5.0,2.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,0.0,2.0,1.0,9.0,5.0,4.0,5.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8136811,0.008713275,0.17760557,0.6658207,0.011344217,0.32283503,-0.14786041,0.0026309416,0.14522946,,,,,,,,,,,,,,,,,,,0.8136811,0.008713275,0.17760557,0.8136811,0.008713275,0.17760557,0.0,0.0,0.0,0.8136811,0.008713275,0.17760557,0.63398004,0.010719277,0.3553007,-0.17970109,0.0020060018,0.17769513,0.8136811,0.008713275,0.17760557,0.8136811,0.008713275,0.17760557,0.0,0.0,0.0,0.8136811,0.008713275,0.17760557,0.7748319,0.009921219,0.21524695,-0.038849235,0.001207944,0.037641376,0.8136811,0.008713275,0.17760557,0.8136811,0.008713275,0.17760557,0.0,0.0,0.0,0.8136811,0.008713275,0.17760557,0.8136811,0.008713275,0.17760557,0.0,0.0,0.0,,,,,,,,,,0.8136811,0.008713275,0.17760557,0.8005989,0.011348125,0.18805297,-0.013082206,0.0026348494,0.010447398,,,,,,,,,,0.8136811,0.008713275,0.17760557,0.87438196,0.0035323875,0.122085616,0.060700834,-0.005180888,-0.055519953,0.0
8.0,0.0,1.0,5.0,7.0,1.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,7.0,2.0,2.0,3.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7547754,0.010411108,0.23481342,0.7420159,0.010199971,0.2477841,-0.012759507,-0.00021113735,0.012970671,0.7547754,0.010411108,0.23481342,0.77958256,0.014304408,0.206113,0.024807155,0.0038933,-0.028700426,0.7547754,0.010411108,0.23481342,0.7547754,0.010411108,0.23481342,0.0,0.0,0.0,0.7547754,0.010411108,0.23481342,0.7547754,0.010411108,0.23481342,0.0,0.0,0.0,0.7547754,0.010411108,0.23481342,0.71207434,0.010530377,0.27739534,-0.042701066,0.000119268894,0.042581916,0.7547754,0.010411108,0.23481342,0.68285465,0.013728071,0.30341727,-0.07192075,0.003316963,0.06860384,0.7547754,0.010411108,0.23481342,0.6642141,0.007843166,0.32794276,-0.09056133,-0.0025679423,0.09312934,0.7547754,0.010411108,0.23481342,0.7547754,0.010411108,0.23481342,0.0,0.0,0.0,0.7547754,0.010411108,0.23481342,0.7547754,0.010411108,0.23481342,0.0,0.0,0.0,0.7547754,0.010411108,0.23481342,0.8910716,0.013290837,0.09563756,0.13629621,0.0028797295,-0.13917586,0.7547754,0.010411108,0.23481342,0.48919195,0.018229568,0.4925785,-0.26558346,0.00781846,0.25776508,0.7547754,0.010411108,0.23481342,0.552329,0.016598575,0.4310724,-0.2024464,0.006187467,0.19625899,0.7547754,0.010411108,0.23481342,0.5018579,0.016679412,0.48146266,-0.25291753,0.006268304,0.24664924,13.0
4.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,4.0,3.0,9.0,4.0,3.0,3.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07374145,0.0389807,0.88727784,0.0613177,0.033341665,0.9053406,-0.01242375,-0.0056390353,0.01806277,0.07374145,0.0389807,0.88727784,0.08937167,0.095139235,0.81548905,0.015630215,0.056158535,-0.07178879,0.07374145,0.0389807,0.88727784,0.07374145,0.0389807,0.88727784,0.0,0.0,0.0,0.07374145,0.0389807,0.88727784,0.07374145,0.0389807,0.88727784,0.0,0.0,0.0,0.07374145,0.0389807,0.88727784,0.057343513,0.019765086,0.92289144,-0.016397938,-0.019215614,0.035613596,0.07374145,0.0389807,0.88727784,0.023350265,0.0142408395,0.9624089,-0.050391186,-0.024739861,0.07513106,0.07374145,0.0389807,0.88727784,0.0359053,0.01529388,0.9488008,-0.03783615,-0.023686819,0.06152296,0.07374145,0.0389807,0.88727784,0.07374145,0.0389807,0.88727784,0.0,0.0,0.0,0.07374145,0.0389807,0.88727784,0.07374145,0.0389807,0.88727784,0.0,0.0,0.0,0.07374145,0.0389807,0.88727784,0.061482742,0.027616225,0.91090107,-0.0122587085,-0.011364475,0.023623228,0.07374145,0.0389807,0.88727784,0.09637254,0.055424858,0.8482026,0.022631086,0.016444158,-0.039075255,0.07374145,0.0389807,0.88727784,0.026129365,0.032027673,0.941843,-0.047612086,-0.006953027,0.05456513,0.07374145,0.0389807,0.88727784,0.035561986,0.104207925,0.86023015,-0.038179465,0.065227225,-0.027047694,1.0
5.0,1.0,3.0,2.0,4.0,1.0,3.0,4.0,3.0,4.0,3.0,6.0,3.0,2.0,5.0,4.0,5.0,4.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18205109,0.030622968,0.7873259,0.18141323,0.05878848,0.7597982,-0.0006378591,0.02816551,-0.02752769,0.18205109,0.030622968,0.7873259,0.22784416,0.022191709,0.7499641,0.04579307,-0.00843126,-0.0373618,0.18205109,0.030622968,0.7873259,0.18205109,0.030622968,0.7873259,0.0,0.0,0.0,,,,,,,,,,0.18205109,0.030622968,0.7873259,0.12347196,0.029012926,0.8475151,-0.058579132,-0.0016100425,0.060189188,0.18205109,0.030622968,0.7873259,0.21061678,0.06112024,0.728263,0.02856569,0.03049727,-0.0590629,0.18205109,0.030622968,0.7873259,0.23269035,0.030302478,0.73700714,0.050639257,-0.00032049045,-0.050318778,0.18205109,0.030622968,0.7873259,0.18205109,0.030622968,0.7873259,0.0,0.0,0.0,0.18205109,0.030622968,0.7873259,0.18205109,0.030622968,0.7873259,0.0,0.0,0.0,0.18205109,0.030622968,0.7873259,0.3943395,0.04527654,0.5603839,0.21228841,0.014653573,-0.226942,0.18205109,0.030622968,0.7873259,0.036333833,0.011607642,0.95205855,-0.14571726,-0.019015327,0.16473264,0.18205109,0.030622968,0.7873259,0.37207875,0.039660636,0.58826065,0.19002765,0.009037668,-0.19906527,0.18205109,0.030622968,0.7873259,0.18463218,0.037705436,0.7776624,0.0025810897,0.007082468,-0.009663522,11.0
