Age9,Gend3,Eth7,Disab2_POP,Educ6,NSSEC5,IMD10,WorkStat8,Child4,HHLiv9,Motiva_POP,motivd_POP,inclus_a,inclus_b,inclus_c,anxious,comm1,comm2,happy,indev,indevtry,lone,worthw,PREDS_Motiva_POP,PERTURBED_PREDS_Motiva_POP,DIFFERENCE_Motiva_POP,PREDS_motivd_POP,PERTURBED_PREDS_motivd_POP,DIFFERENCE_motivd_POP,PREDS_indev,PERTURBED_PREDS_indev,DIFFERENCE_indev,PREDS_indevtry,PERTURBED_PREDS_indevtry,DIFFERENCE_indevtry,PREDS_inclus_a,PERTURBED_PREDS_inclus_a,DIFFERENCE_inclus_a,PREDS_inclus_b,PERTURBED_PREDS_inclus_b,DIFFERENCE_inclus_b,PREDS_inclus_c,PERTURBED_PREDS_inclus_c,DIFFERENCE_inclus_c,PREDS_comm1,PERTURBED_PREDS_comm1,DIFFERENCE_comm1,PREDS_comm2,PERTURBED_PREDS_comm2,DIFFERENCE_comm2,PREDS_anxious,PERTURBED_PREDS_anxious,DIFFERENCE_anxious,PREDS_happy,PERTURBED_PREDS_happy,DIFFERENCE_happy,PREDS_lone,PERTURBED_PREDS_lone,DIFFERENCE_lone,PREDS_worthw,PERTURBED_PREDS_worthw,DIFFERENCE_worthw,labels
1,0,2,0,4,2,2,2,0,3,1.0,4.0,2.0,2.0,2.0,0.0,4.0,3.0,10.0,4.0,4.0,5.0,10.0,,,,0.33880937,0.50373155,0.16492218,0.33880937,0.33880937,0.0,0.33880937,0.33880937,0.0,0.33880937,0.42269143,0.08388206,0.33880937,0.2787776,-0.06003177,0.33880937,0.4855882,0.14677882,0.33880937,0.33880937,0.0,0.33880937,0.33880937,0.0,,,,,,,,,,,,,13
4,1,2,0,4,0,7,5,0,5,1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,10.0,3.0,4.0,4.0,10.0,,,,0.14239845,0.27361327,0.13121483,0.14239845,0.14239845,0.0,0.14239845,0.14239845,0.0,0.14239845,0.2614934,0.11909497,0.14239845,0.082782716,-0.05961573,0.14239845,0.32610393,0.18370548,0.14239845,0.14239845,0.0,0.14239845,0.14239845,0.0,0.14239845,0.45238146,0.30998302,,,,0.14239845,0.15000854,0.0076100975,,,,12
5,0,0,0,0,0,6,3,0,3,2.0,3.0,1.0,2.0,2.0,2.0,4.0,3.0,7.0,4.0,4.0,4.0,9.0,0.9040341,0.9519055,0.04787141,0.9040341,0.9294478,0.025413752,0.9040341,0.9040341,0.0,0.9040341,0.9040341,0.0,,,,0.9040341,0.936218,0.032183945,0.9040341,0.96476007,0.060725987,0.9040341,0.9040341,0.0,0.9040341,0.9040341,0.0,0.9040341,0.50225043,-0.40178365,0.9040341,0.91074437,0.006710291,0.9040341,0.9091029,0.0050688386,0.9040341,0.970761,0.06672692,7
3,0,3,0,0,2,3,0,0,0,3.0,3.0,2.0,2.0,1.0,7.0,3.0,3.0,8.0,4.0,4.0,4.0,7.0,0.12806128,0.69614524,0.56808394,0.12806128,0.3880425,0.25998122,0.12806128,0.12806128,0.0,0.12806128,0.12806128,0.0,0.12806128,0.09919714,-0.028864138,0.12806128,0.11068292,-0.01737836,,,,0.12806128,0.12806128,0.0,0.12806128,0.12806128,0.0,0.12806128,0.22657613,0.098514855,0.12806128,0.1881699,0.060108617,0.12806128,0.16212253,0.034061253,0.12806128,0.10017018,-0.0278911,14
1,1,5,0,1,0,3,0,0,1,1.0,5.0,3.0,2.0,2.0,1.0,2.0,3.0,7.0,4.0,4.0,4.0,5.0,,,,,,,0.98776394,0.98776394,0.0,0.98776394,0.98776394,0.0,0.98776394,0.993871,0.0061070323,0.98776394,0.9929611,0.0051971674,0.98776394,0.98966485,0.0019009113,0.98776394,0.98776394,0.0,0.98776394,0.98776394,0.0,0.98776394,0.98916364,0.0013996959,0.98776394,0.99355894,0.005795002,0.98776394,0.98839885,0.0006349087,0.98776394,0.9924078,0.0046438575,11
0,1,6,0,2,2,7,1,0,7,1.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,7.0,3.0,3.0,3.0,5.0,,,,0.64856243,0.6899764,0.041413963,0.64856243,0.64856243,0.0,0.64856243,0.64856243,0.0,0.64856243,0.6617916,0.013229191,0.64856243,0.75162214,0.10305971,0.64856243,0.6604448,0.011882365,0.64856243,0.64856243,0.0,0.64856243,0.64856243,0.0,0.64856243,0.6032298,-0.04533261,0.64856243,0.46027306,-0.18828937,0.64856243,0.63144994,-0.017112494,0.64856243,0.7078319,0.059269488,25
2,1,0,0,0,1,4,0,0,0,5.0,5.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,0.0,0.056660935,0.056660935,0.0,,,,0.056660935,0.056660935,0.0,0.056660935,0.056660935,0.0,,,,0.056660935,0.27986747,0.22320653,,,,0.056660935,0.056660935,0.0,0.056660935,0.056660935,0.0,0.056660935,0.07171779,0.015056856,0.056660935,0.045071065,-0.01158987,0.056660935,0.16436797,0.10770704,0.056660935,0.051611647,-0.0050492883,15
0,1,2,0,5,3,6,6,0,7,1.0,4.0,1.0,1.0,1.0,6.0,3.0,3.0,6.0,3.0,3.0,2.0,6.0,,,,0.9858521,0.9847609,-0.0010912418,0.9858521,0.9858521,0.0,0.9858521,0.9858521,0.0,,,,,,,,,,0.9858521,0.9858521,0.0,0.9858521,0.9858521,0.0,0.9858521,0.957596,-0.028256118,0.9858521,0.97599846,-0.009853661,0.9858521,0.9843284,-0.0015237331,0.9858521,0.9958824,0.01003027,21
1,1,1,0,0,0,1,0,0,1,1.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,7.0,4.0,3.0,3.0,7.0,,,,0.9942673,0.99382824,-0.0004390478,0.9942673,0.9942673,0.0,0.9942673,0.9942673,0.0,0.9942673,0.9951916,0.0009242892,0.9942673,0.9948573,0.0005900264,0.9942673,0.9920637,-0.0022035837,0.9942673,0.9942673,0.0,0.9942673,0.9942673,0.0,0.9942673,0.9950932,0.00082594156,0.9942673,0.9941942,-7.3075294e-05,0.9942673,0.9919774,-0.0022898912,0.9942673,0.98572737,-0.008539915,11
4,0,0,0,0,0,4,1,0,0,2.0,5.0,3.0,2.0,2.0,7.0,4.0,4.0,8.0,4.0,4.0,3.0,8.0,0.9550464,0.9812275,0.026181102,,,,0.9550464,0.9550464,0.0,0.9550464,0.9550464,0.0,0.9550464,0.9825392,0.027492762,0.9550464,0.96280885,0.007762432,0.9550464,0.97771966,0.02267325,0.9550464,0.9550464,0.0,,,,0.9550464,0.903425,-0.051621437,0.9550464,0.8760899,-0.078956544,0.9550464,0.9504976,-0.004548788,0.9550464,0.9816844,0.026637971,15
3,0,0,0,2,0,1,0,0,0,2.0,5.0,2.0,4.0,2.0,6.0,2.0,2.0,8.0,5.0,5.0,5.0,8.0,0.45973605,0.7317518,0.27201575,,,,,,,,,,0.45973605,0.4318641,-0.027871937,0.45973605,0.41987413,-0.039861917,0.45973605,0.5576056,0.097869575,0.45973605,0.45973605,0.0,0.45973605,0.45973605,0.0,0.45973605,0.33042827,-0.12930778,0.45973605,0.45208228,-0.007653773,,,,0.45973605,0.5398337,0.080097675,15
0,1,2,0,5,3,4,6,3,8,4.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,0.17358847,0.25630805,0.08271958,,,,0.17358847,0.17358847,0.0,0.17358847,0.17358847,0.0,0.17358847,0.22635706,0.052768588,0.17358847,0.15951617,-0.014072299,0.17358847,0.124982506,-0.048605964,0.17358847,0.17358847,0.0,0.17358847,0.17358847,0.0,0.17358847,0.22764815,0.054059684,0.17358847,0.26959905,0.09601058,0.17358847,0.25537565,0.081787184,0.17358847,0.09932118,-0.07426729,21
1,1,1,0,0,0,1,0,0,3,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,6.0,4.0,4.0,2.0,8.0,,,,0.9833937,0.9891902,0.005796492,0.9833937,0.9833937,0.0,0.9833937,0.9833937,0.0,,,,0.9833937,0.98462695,0.0012332201,0.9833937,0.987473,0.0040792823,0.9833937,0.9833937,0.0,0.9833937,0.9833937,0.0,0.9833937,0.98040605,-0.0029876828,0.9833937,0.98976314,0.006369412,0.9833937,0.965744,-0.01764971,0.9833937,0.9527545,-0.030639231,11
4,1,5,0,0,0,2,0,0,5,1.0,5.0,2.0,4.0,1.0,1.0,3.0,4.0,9.0,4.0,5.0,5.0,8.0,,,,,,,0.9902304,0.9902304,0.0,,,,0.9902304,0.98223245,-0.00799793,0.9902304,0.9885966,-0.0016337633,,,,0.9902304,0.9902304,0.0,,,,0.9902304,0.99144226,0.0012118816,0.9902304,0.9902754,4.5001507e-05,,,,0.9902304,0.9693346,-0.02089578,6
3,1,2,0,1,2,4,0,1,4,2.0,4.0,3.0,3.0,3.0,7.0,3.0,3.0,6.0,3.0,3.0,4.0,7.0,0.17905654,0.49163866,0.31258214,0.17905654,0.16782919,-0.011227354,0.17905654,0.17905654,0.0,0.17905654,0.17905654,0.0,0.17905654,0.264785,0.08572845,0.17905654,0.08342079,-0.09563575,0.17905654,0.30418894,0.1251324,0.17905654,0.17905654,0.0,0.17905654,0.17905654,0.0,0.17905654,0.19651236,0.017455816,0.17905654,0.4141328,0.23507626,0.17905654,0.15940225,-0.019654289,0.17905654,0.31126854,0.132212,0
0,0,2,0,1,3,3,6,0,7,2.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,8.0,4.0,4.0,5.0,7.0,0.6230487,0.75776654,0.13471782,0.6230487,0.6841617,0.061113,0.6230487,0.6230487,0.0,0.6230487,0.6230487,0.0,0.6230487,0.572123,-0.05092573,0.6230487,0.68162084,0.058572114,0.6230487,0.74083346,0.11778474,0.6230487,0.6230487,0.0,,,,0.6230487,0.5423463,-0.080702424,0.6230487,0.665449,0.0424003,,,,0.6230487,0.6999797,0.076931,21
1,1,0,0,2,0,4,0,0,7,2.0,4.0,3.0,4.0,3.0,8.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,0.40996152,0.8873175,0.47735596,0.40996152,0.58662784,0.17666632,0.40996152,0.40996152,0.0,0.40996152,0.40996152,0.0,0.40996152,0.36723724,-0.04272428,0.40996152,0.54772246,0.13776094,0.40996152,0.36463028,-0.04533124,0.40996152,0.40996152,0.0,0.40996152,0.40996152,0.0,0.40996152,0.52115095,0.111189425,0.40996152,0.30332133,-0.10664019,0.40996152,0.3379795,-0.071982026,0.40996152,0.36276117,-0.047200352,26
1,1,1,0,0,0,6,7,1,4,2.0,5.0,2.0,2.0,2.0,6.0,2.0,2.0,8.0,5.0,4.0,4.0,9.0,0.90296704,0.95358497,0.050617933,,,,,,,0.90296704,0.90296704,0.0,0.90296704,0.8903896,-0.0125774145,0.90296704,0.9229272,0.019960165,0.90296704,0.96295553,0.0599885,0.90296704,0.90296704,0.0,0.90296704,0.90296704,0.0,0.90296704,0.98531055,0.08234352,0.90296704,0.89041746,-0.012549579,0.90296704,0.889664,-0.013303041,0.90296704,0.8467862,-0.056180835,3
2,1,2,0,0,0,3,1,0,3,3.0,3.0,2.0,3.0,2.0,9.0,3.0,2.0,9.0,1.0,3.0,5.0,2.0,0.013667039,0.020581806,0.0069147674,0.013667039,0.028476175,0.014809136,0.013667039,0.013667039,0.0,0.013667039,0.013667039,0.0,0.013667039,0.0133422045,-0.00032483414,0.013667039,0.012142857,-0.001524182,0.013667039,0.01042634,-0.003240699,0.013667039,0.013667039,0.0,0.013667039,0.013667039,0.0,0.013667039,0.07218165,0.05851461,0.013667039,0.013631513,-3.55253e-05,,,,0.013667039,0.019224808,0.005557769,17
1,1,1,0,0,0,9,0,0,3,2.0,5.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,4.0,3.0,8.0,0.8708743,0.94164336,0.07076907,,,,,,,0.8708743,0.8708743,0.0,0.8708743,0.90316266,0.032288373,0.8708743,0.9662545,0.09538019,0.8708743,0.9317599,0.06088561,0.8708743,0.8708743,0.0,0.8708743,0.8708743,0.0,0.8708743,0.9715817,0.10070741,0.8708743,0.93125665,0.060382366,0.8708743,0.7836591,-0.087215185,0.8708743,0.83266526,-0.03820902,17
5,0,1,0,0,0,1,3,0,0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,8.0,4.0,3.0,2.0,8.0,0.8781991,0.9690635,0.09086442,0.8781991,0.8590918,-0.019107282,0.8781991,0.8781991,0.0,0.8781991,0.8781991,0.0,0.8781991,0.8538063,-0.024392784,0.8781991,0.9689192,0.09072012,0.8781991,0.88709515,0.008896053,0.8781991,0.8781991,0.0,0.8781991,0.8781991,0.0,0.8781991,0.5964539,-0.2817452,0.8781991,0.9115976,0.03339851,0.8781991,0.82422644,-0.05397266,0.8781991,0.9044398,0.026240706,5
2,1,0,0,0,0,3,7,2,4,1.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,5.0,2.0,7.0,,,,0.8145159,0.8213326,0.006816685,0.8145159,0.8145159,0.0,,,,0.8145159,0.8441273,0.029611409,0.8145159,0.83592486,0.021408975,0.8145159,0.87360895,0.059093058,0.8145159,0.8145159,0.0,0.8145159,0.8145159,0.0,0.8145159,0.80142945,-0.013086438,0.8145159,0.81986475,0.005348861,0.8145159,0.87083596,0.05632007,0.8145159,0.82529896,0.010783076,3
1,1,2,0,0,0,2,4,2,4,1.0,4.0,1.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,4.0,2.0,7.0,,,,0.88794726,0.8719785,-0.01596874,0.88794726,0.88794726,0.0,0.88794726,0.88794726,0.0,,,,0.88794726,0.69823533,-0.18971193,0.88794726,0.9190074,0.03106016,0.88794726,0.88794726,0.0,0.88794726,0.88794726,0.0,0.88794726,0.872318,-0.015629232,0.88794726,0.9140819,0.02613461,0.88794726,0.91291976,0.024972498,0.88794726,0.9227902,0.034842968,3
3,1,0,0,2,1,8,1,0,5,2.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,7.0,4.0,3.0,2.0,6.0,0.9538937,0.8724089,-0.081484795,0.9538937,0.96331173,0.009418011,0.9538937,0.9538937,0.0,0.9538937,0.9538937,0.0,0.9538937,0.9565509,0.002657175,0.9538937,0.9782145,0.024320781,0.9538937,0.95752394,0.003630221,0.9538937,0.9538937,0.0,0.9538937,0.9538937,0.0,0.9538937,0.87424916,-0.07964456,0.9538937,0.9516555,-0.002238214,0.9538937,0.9398531,-0.014040649,0.9538937,0.88161147,-0.072282255,4
2,1,0,0,0,0,8,0,2,4,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,8.0,4.0,4.0,5.0,8.0,,,,0.97241896,0.97967637,0.007257402,0.97241896,0.97241896,0.0,0.97241896,0.97241896,0.0,0.97241896,0.9727506,0.00033164024,0.97241896,0.9851591,0.012740135,0.97241896,0.98582065,0.013401687,0.97241896,0.97241896,0.0,0.97241896,0.97241896,0.0,0.97241896,0.8752192,-0.09719974,0.97241896,0.9906703,0.01825136,,,,0.97241896,0.96579236,-0.006626606,2
2,1,0,0,0,1,2,0,0,3,2.0,4.0,2.0,2.0,2.0,7.0,3.0,3.0,6.0,4.0,4.0,3.0,9.0,0.9453055,0.97047734,0.025171816,0.9453055,0.9489304,0.0036248565,0.9453055,0.9453055,0.0,0.9453055,0.9453055,0.0,0.9453055,0.923595,-0.021710515,0.9453055,0.98172164,0.036416113,0.9453055,0.95600134,0.010695815,0.9453055,0.9453055,0.0,0.9453055,0.9453055,0.0,0.9453055,0.9693755,0.024069965,0.9453055,0.9600643,0.014758766,0.9453055,0.87900966,-0.06629586,0.9453055,0.9361865,-0.009119034,17
1,1,0,0,0,1,2,0,0,3,2.0,5.0,2.0,3.0,4.0,5.0,4.0,3.0,6.0,3.0,4.0,2.0,7.0,0.83803886,0.9581027,0.12006384,,,,0.83803886,0.83803886,0.0,0.83803886,0.83803886,0.0,0.83803886,0.81838304,-0.019655824,0.83803886,0.9118292,0.07379031,0.83803886,0.88195896,0.0439201,0.83803886,0.83803886,0.0,0.83803886,0.83803886,0.0,0.83803886,0.9183362,0.08029735,0.83803886,0.8463195,0.008280635,0.83803886,0.8683194,0.03028053,0.83803886,0.5477914,-0.29024744,11
4,1,0,0,1,1,3,3,0,5,3.0,4.0,3.0,2.0,3.0,8.0,3.0,3.0,5.0,3.0,3.0,3.0,6.0,0.9045873,0.896118,-0.008469343,0.9045873,0.8695901,-0.034997225,0.9045873,0.9045873,0.0,0.9045873,0.9045873,0.0,0.9045873,0.92833793,0.023750603,0.9045873,0.9228275,0.018240154,0.9045873,0.8473585,-0.057228804,0.9045873,0.9045873,0.0,0.9045873,0.9045873,0.0,0.9045873,0.9309504,0.026363075,0.9045873,0.89176106,-0.012826264,0.9045873,0.8281513,-0.07643604,0.9045873,0.9160975,0.011510193,22
4,1,0,0,0,0,8,3,0,8,1.0,5.0,2.0,2.0,2.0,1.0,4.0,3.0,7.0,4.0,4.0,4.0,8.0,,,,,,,0.98316884,0.98316884,0.0,0.98316884,0.98316884,0.0,0.98316884,0.98122036,-0.0019484758,0.98316884,0.97662735,-0.0065414906,0.98316884,0.9867509,0.0035820603,0.98316884,0.98316884,0.0,0.98316884,0.98316884,0.0,0.98316884,0.9866344,0.0034655333,0.98316884,0.9828631,-0.00030571222,0.98316884,0.9814084,-0.0017604232,0.98316884,0.98649955,0.0033307076,7
3,1,1,0,0,0,4,0,0,0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,4.0,3.0,3.0,7.0,,,,0.9926319,0.99454826,0.0019163489,0.9926319,0.9926319,0.0,0.9926319,0.9926319,0.0,,,,,,,,,,0.9926319,0.9926319,0.0,0.9926319,0.9926319,0.0,0.9926319,0.9860377,-0.0065942407,0.9926319,0.97099876,-0.021633148,0.9926319,0.97959775,-0.013034165,0.9926319,0.9954638,0.0028318763,20
2,1,4,0,0,0,2,0,0,3,3.0,3.0,2.0,2.0,2.0,5.0,3.0,3.0,5.0,3.0,4.0,3.0,6.0,0.5105497,0.77428824,0.2637385,0.5105497,0.85199505,0.34144533,0.5105497,0.5105497,0.0,0.5105497,0.5105497,0.0,0.5105497,0.40498558,-0.10556415,0.5105497,0.63632214,0.12577242,0.5105497,0.45725986,-0.05328986,0.5105497,0.5105497,0.0,0.5105497,0.5105497,0.0,0.5105497,0.5445591,0.034009397,0.5105497,0.61527234,0.10472262,0.5105497,0.40884897,-0.10170075,0.5105497,0.4423342,-0.06821552,17
1,0,2,0,0,0,7,0,0,0,2.0,4.0,1.0,1.0,1.0,5.0,4.0,1.0,3.0,4.0,4.0,5.0,2.0,0.130097,0.10600311,-0.024093889,0.130097,0.27534145,0.14524445,0.130097,0.130097,0.0,0.130097,0.130097,0.0,,,,,,,,,,0.130097,0.130097,0.0,0.130097,0.130097,0.0,0.130097,0.34912163,0.21902463,0.130097,0.1386071,0.008510098,,,,0.130097,0.35924482,0.22914782,17
2,1,2,0,1,0,5,1,1,2,2.0,4.0,2.0,2.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,0.2932066,0.53065854,0.23745194,0.2932066,0.3577323,0.06452569,0.2932066,0.2932066,0.0,0.2932066,0.2932066,0.0,0.2932066,0.25612816,-0.03707844,0.2932066,0.29263142,-0.0005751848,0.2932066,0.15164256,-0.14156404,0.2932066,0.2932066,0.0,0.2932066,0.2932066,0.0,0.2932066,0.3240142,0.030807585,0.2932066,0.35123226,0.058025658,0.2932066,0.2436102,-0.0495964,0.2932066,0.35243386,0.059227258,1
5,1,1,0,0,0,4,0,1,8,2.0,5.0,2.0,2.0,2.0,2.0,4.0,3.0,8.0,4.0,4.0,5.0,9.0,0.8887083,0.96158874,0.07288045,,,,0.8887083,0.8887083,0.0,0.8887083,0.8887083,0.0,0.8887083,0.8703178,-0.018390477,0.8887083,0.9221364,0.033428133,0.8887083,0.9425566,0.053848326,0.8887083,0.8887083,0.0,0.8887083,0.8887083,0.0,0.8887083,0.8609444,-0.027763903,0.8887083,0.78488564,-0.10382265,,,,0.8887083,0.91157764,0.022869349,18
4,0,3,0,0,1,2,0,0,0,1.0,3.0,3.0,2.0,2.0,6.0,2.0,4.0,5.0,3.0,4.0,2.0,8.0,,,,0.7722896,0.82621884,0.05392927,0.7722896,0.7722896,0.0,0.7722896,0.7722896,0.0,0.7722896,0.7539918,-0.018297791,0.7722896,0.8160615,0.043771923,0.7722896,0.88400036,0.11171079,0.7722896,0.7722896,0.0,,,,0.7722896,0.82383454,0.051544964,0.7722896,0.90166587,0.12937629,0.7722896,0.83673215,0.064442575,0.7722896,0.71114445,-0.061145127,6
3,1,0,0,0,1,7,0,1,4,1.0,2.0,2.0,1.0,2.0,6.0,4.0,3.0,9.0,4.0,4.0,4.0,8.0,,,,0.864032,0.84280074,-0.021231234,0.864032,0.864032,0.0,0.864032,0.864032,0.0,0.864032,0.83844113,-0.025590837,,,,0.864032,0.8501087,-0.013923287,0.864032,0.864032,0.0,0.864032,0.864032,0.0,0.864032,0.9884814,0.12444943,0.864032,0.8297261,-0.03430587,0.864032,0.9396269,0.0755949,0.864032,0.84509146,-0.018940508,3
3,0,2,0,0,0,5,0,0,3,2.0,4.0,2.0,2.0,2.0,6.0,3.0,3.0,9.0,4.0,4.0,4.0,9.0,0.7519539,0.9210691,0.16911519,0.7519539,0.78300315,0.031049252,0.7519539,0.7519539,0.0,0.7519539,0.7519539,0.0,0.7519539,0.7332531,-0.018700778,0.7519539,0.76009685,0.008142948,0.7519539,0.8560592,0.104105294,0.7519539,0.7519539,0.0,0.7519539,0.7519539,0.0,0.7519539,0.9274479,0.17549402,0.7519539,0.7414799,-0.010474026,0.7519539,0.8265503,0.074596405,0.7519539,0.72014177,-0.03181213,23
0,1,2,0,1,3,5,6,0,7,2.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,8.0,4.0,4.0,3.0,8.0,0.81349325,0.9252598,0.11176658,0.81349325,0.7839538,-0.029539466,0.81349325,0.81349325,0.0,0.81349325,0.81349325,0.0,0.81349325,0.75769186,-0.05580139,0.81349325,0.9108175,0.09732425,0.81349325,0.86882627,0.05533302,0.81349325,0.81349325,0.0,0.81349325,0.81349325,0.0,0.81349325,0.65317434,-0.16031891,0.81349325,0.84986293,0.03636968,0.81349325,0.772582,-0.040911257,0.81349325,0.8288776,0.015384376,21
2,1,2,0,0,0,4,1,1,4,1.0,4.0,1.0,1.0,1.0,5.0,2.0,3.0,7.0,4.0,4.0,4.0,8.0,,,,0.97468215,0.97131383,-0.003368318,0.97468215,0.97468215,0.0,0.97468215,0.97468215,0.0,,,,,,,,,,0.97468215,0.97468215,0.0,0.97468215,0.97468215,0.0,0.97468215,0.9604453,-0.014236867,0.97468215,0.98026407,0.0055819154,0.97468215,0.98008245,0.0054003,0.97468215,0.92268336,-0.051998794,3
2,0,0,0,0,0,7,0,2,4,2.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,10.0,4.0,2.0,4.0,6.0,0.99222356,0.98728174,-0.004941821,0.99222356,0.9946837,0.002460122,0.99222356,0.99222356,0.0,0.99222356,0.99222356,0.0,,,,,,,,,,0.99222356,0.99222356,0.0,0.99222356,0.99222356,0.0,0.99222356,0.9815693,-0.010654271,,,,0.99222356,0.9757283,-0.016495287,0.99222356,0.99055696,-0.0016666055,2
0,0,2,0,2,3,3,6,0,7,1.0,5.0,1.0,2.0,2.0,4.0,1.0,1.0,7.0,4.0,4.0,2.0,5.0,,,,,,,0.5257422,0.5257422,0.0,0.5257422,0.5257422,0.0,,,,0.5257422,0.6223497,0.09660751,0.5257422,0.63447475,0.10873258,0.5257422,0.5257422,0.0,0.5257422,0.5257422,0.0,0.5257422,0.37736604,-0.14837614,0.5257422,0.49351093,-0.03223124,0.5257422,0.37395567,-0.1517865,0.5257422,0.8445313,0.31878912,21
1,1,2,0,0,0,9,0,0,8,2.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,6.0,3.0,3.0,2.0,7.0,0.59452015,0.7511642,0.15664405,0.59452015,0.72499365,0.1304735,0.59452015,0.59452015,0.0,0.59452015,0.59452015,0.0,0.59452015,0.5826851,-0.011835039,0.59452015,0.5207191,-0.07380104,0.59452015,0.73832124,0.1438011,0.59452015,0.59452015,0.0,0.59452015,0.59452015,0.0,0.59452015,0.7287074,0.13418722,0.59452015,0.71117836,0.11665821,0.59452015,0.60535413,0.010833979,0.59452015,0.4111029,-0.18341726,26
7,0,1,0,0,4,2,3,0,0,5.0,4.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,0.09386172,0.09386172,0.0,0.09386172,0.049383797,-0.044477925,0.09386172,0.09386172,0.0,0.09386172,0.09386172,0.0,0.09386172,0.08129876,-0.01256296,0.09386172,0.300773,0.20691127,0.09386172,0.058436133,-0.03542559,0.09386172,0.09386172,0.0,0.09386172,0.09386172,0.0,,,,0.09386172,0.040190153,-0.05367157,0.09386172,0.12432314,0.030461416,0.09386172,0.120545596,0.026683874,24
0,1,0,0,0,3,7,6,0,1,1.0,5.0,2.0,2.0,1.0,1.0,4.0,3.0,9.0,4.0,5.0,3.0,9.0,,,,,,,0.9983365,0.9983365,0.0,,,,0.9983365,0.99862313,0.00028663874,0.9983365,0.99910223,0.0007657409,,,,0.9983365,0.9983365,0.0,0.9983365,0.9983365,0.0,0.9983365,0.9972627,-0.0010737777,0.9983365,0.9986891,0.00035262108,0.9983365,0.99201256,-0.0063239336,0.9983365,0.998099,-0.0002374649,8
1,0,0,0,2,0,1,2,0,3,2.0,4.0,2.0,4.0,2.0,6.0,2.0,3.0,5.0,2.0,3.0,3.0,7.0,0.8621311,0.9769653,0.11483419,0.8621311,0.8818172,0.019686103,0.8621311,0.8621311,0.0,0.8621311,0.8621311,0.0,0.8621311,0.78619385,-0.07593727,0.8621311,0.9506893,0.0885582,0.8621311,0.85368454,-0.008446574,0.8621311,0.8621311,0.0,0.8621311,0.8621311,0.0,0.8621311,0.78492934,-0.07720178,0.8621311,0.92689466,0.064763546,0.8621311,0.8224123,-0.039718807,0.8621311,0.7507942,-0.11133695,9
0,0,4,0,1,3,6,6,0,1,1.0,5.0,2.0,3.0,2.0,2.0,3.0,3.0,8.0,5.0,4.0,3.0,7.0,,,,,,,,,,0.9967597,0.9967597,0.0,0.9967597,0.99552155,-0.0012381673,0.9967597,0.997349,0.0005893111,0.9967597,0.9982052,0.0014454722,0.9967597,0.9967597,0.0,0.9967597,0.9967597,0.0,0.9967597,0.99713767,0.00037795305,0.9967597,0.9981494,0.0013896823,0.9967597,0.9970482,0.00028848648,0.9967597,0.9935802,-0.0031794906,8
0,0,2,0,2,3,3,6,0,7,1.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,8.0,4.0,4.0,4.0,8.0,,,,0.7783953,0.8069081,0.028512776,0.7783953,0.7783953,0.0,0.7783953,0.7783953,0.0,0.7783953,0.7373181,-0.041077197,0.7783953,0.8959001,0.117504776,0.7783953,0.7582026,-0.020192683,0.7783953,0.7783953,0.0,0.7783953,0.7783953,0.0,0.7783953,0.7568838,-0.021511495,0.7783953,0.8663264,0.0879311,0.7783953,0.7775934,-0.0008019209,0.7783953,0.7641832,-0.014212072,21
4,1,2,0,0,1,5,1,0,5,1.0,4.0,2.0,2.0,2.0,0.0,3.0,2.0,10.0,5.0,5.0,5.0,10.0,,,,0.4327794,0.6063043,0.17352489,,,,,,,0.4327794,0.46748266,0.034703255,0.4327794,0.45237678,0.019597381,0.4327794,0.42527074,-0.0075086653,0.4327794,0.4327794,0.0,0.4327794,0.4327794,0.0,,,,,,,,,,,,,12
