Age9,Disab2_POP,Educ6,NSSEC5,IMD10,Motiva_POP,motivd_POP,inclus_a,inclus_b,inclus_c,anxious,comm1,comm2,happy,indev,indevtry,lone,worthw,Gend3_2.0,Gend3_3.0,Eth7_2.0,Eth7_3.0,Eth7_4.0,Eth7_5.0,Eth7_6.0,Eth7_7.0,Child4_2.0,Child4_3.0,Child4_4.0,WorkStat8_1.0,WorkStat8_2.0,WorkStat8_3.0,WorkStat8_4.0,WorkStat8_5.0,WorkStat8_6.0,WorkStat8_7.0,HHLiv9_1.0,HHLiv9_2.0,HHLiv9_3.0,HHLiv9_4.0,HHLiv9_5.0,HHLiv9_6.0,HHLiv9_7.0,HHLiv9_8.0,PREDS_Motiva_POP,PERTURBED_PREDS_Motiva_POP,DIFFERENCE_Motiva_POP,PREDS_motivd_POP,PERTURBED_PREDS_motivd_POP,DIFFERENCE_motivd_POP,PREDS_indev,PERTURBED_PREDS_indev,DIFFERENCE_indev,PREDS_indevtry,PERTURBED_PREDS_indevtry,DIFFERENCE_indevtry,PREDS_inclus_a,PERTURBED_PREDS_inclus_a,DIFFERENCE_inclus_a,PREDS_inclus_b,PERTURBED_PREDS_inclus_b,DIFFERENCE_inclus_b,PREDS_inclus_c,PERTURBED_PREDS_inclus_c,DIFFERENCE_inclus_c,PREDS_comm1,PERTURBED_PREDS_comm1,DIFFERENCE_comm1,PREDS_comm2,PERTURBED_PREDS_comm2,DIFFERENCE_comm2,PREDS_anxious,PERTURBED_PREDS_anxious,DIFFERENCE_anxious,PREDS_happy,PERTURBED_PREDS_happy,DIFFERENCE_happy,PREDS_lone,PERTURBED_PREDS_lone,DIFFERENCE_lone,PREDS_worthw,PERTURBED_PREDS_worthw,DIFFERENCE_worthw,labels
6.0,2.0,1.0,1.0,10.0,1.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,8.0,4.0,3.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,1013.7798737352413,1014.5313714480188,0.7514977127775637,1013.7798737352413,992.7300897191831,-21.049784016058197,1013.7798737352413,1013.7798737352413,0.0,1013.7798737352413,1050.193972013145,36.41409827790369,1013.7798737352413,1257.282255874798,243.50238213955674,1013.7798737352413,1226.0589382566618,212.27906452142054,1013.7798737352413,1015.08963519757,1.3097614623287654,1013.7798737352413,1035.070461960307,21.29058822506579,1013.7798737352413,909.7948970647496,-103.98497667049162,1013.7798737352413,1035.4717229020343,21.691849166793077,,,,1013.7798737352413,1009.9789366211454,-3.800937114095859,10.0
6.0,2.0,1.0,1.0,6.0,2.0,5.0,2.0,2.0,3.0,2.0,3.0,2.0,7.0,4.0,4.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,839.7597257290425,982.4627802896199,142.70305456057736,,,,839.7597257290425,833.1421578770671,-6.617567851975423,839.7597257290425,819.8692793381441,-19.890446390898433,839.7597257290425,929.4477306188957,89.68800488985312,839.7597257290425,981.4592051288662,141.69947939982364,839.7597257290425,852.5878384841038,12.828112755061284,839.7597257290425,817.739996985683,-22.019728743359565,839.7597257290425,839.7597257290425,0.0,839.7597257290425,775.069547929123,-64.69017779991952,839.7597257290425,844.7210907662579,4.961365037215387,839.7597257290425,795.3653157172272,-44.39441001181535,839.7597257290425,873.9433742779333,34.1836485488908,10.0
6.0,2.0,3.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,8.0,3.0,3.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,1151.4002536380456,1151.4002536380456,0.0,1151.4002536380456,1086.2335144544484,-65.1667391835972,1151.4002536380456,1151.4002536380456,0.0,,,,,,,,,,1151.4002536380456,1120.1137373423126,-31.28651629573301,1151.4002536380456,1146.9275948582574,-4.472658779788162,,,,1151.4002536380456,1106.19180970186,-45.20844393618563,,,,1151.4002536380456,1158.786906096303,7.386652458257458,10.0
6.0,2.0,1.0,1.0,8.0,3.0,4.0,2.0,2.0,3.0,0.0,3.0,3.0,10.0,5.0,5.0,3.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.7386062771874,785.5397635828504,6.801157305662969,778.7386062771874,773.9468439736936,-4.791762303493783,,,,,,,778.7386062771874,880.4088377301783,101.67023145299095,778.7386062771874,927.2417077846468,148.5031015074594,778.7386062771874,773.9633820409402,-4.775224236247141,778.7386062771874,838.4347846861077,59.69617840892033,778.7386062771874,789.7401331208584,11.001526843671058,,,,,,,778.7386062771874,769.0909081351172,-9.647698142070226,778.7386062771874,829.7206460792636,50.9820398020762,6.0
4.0,2.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,8.0,4.0,4.0,4.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,1108.0387455548382,1105.5330235615027,-2.5057219933355555,1108.0387455548382,1104.0632549125046,-3.975490642333625,1108.0387455548382,1116.8514431790754,8.812697624237217,,,,,,,,,,1108.0387455548382,1087.2284592390336,-20.81028631580466,1108.0387455548382,1113.97933021728,5.940584662441779,1108.0387455548382,1105.0662175950467,-2.9725279597914778,1108.0387455548382,1043.8850081886008,-64.15373736623746,1108.0387455548382,1086.0943967464925,-21.944348808345694,1108.0387455548382,1108.017345786088,-0.021399768750143267,20.0
5.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,7.0,5.0,5.0,5.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,605.2423207765813,603.9635712525604,-1.2787495240208955,605.2423207765813,616.3778659235204,11.13554514693908,,,,,,,605.2423207765813,633.7589450387844,28.516624262203095,,,,,,,605.2423207765813,602.3500895167797,-2.8922312598016333,,,,605.2423207765813,603.4631882618647,-1.7791325147165935,605.2423207765813,631.0143248927695,25.772004116188214,,,,605.2423207765813,598.7213066879325,-6.521014088648826,22.0
5.0,2.0,1.0,1.0,10.0,3.0,5.0,2.0,2.0,3.0,8.0,3.0,3.0,0.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.5850533782233,687.4449705041673,0.85991712594398,,,,686.5850533782233,676.174599065809,-10.410454312414231,686.5850533782233,686.5850533782233,0.0,686.5850533782233,770.8481044526495,84.26305107442624,686.5850533782233,794.6028881094476,108.0178347312243,686.5850533782233,679.8553789403124,-6.72967443791083,686.5850533782233,653.0896172662609,-33.49543611196236,686.5850533782233,696.4455862395865,9.860532861363254,686.5850533782233,676.1378951853554,-10.447158192867846,686.5850533782233,686.5850533782233,0.0,686.5850533782233,682.3689690870666,-4.216084291156676,686.5850533782233,699.2921658332303,12.707112455007064,10.0
4.0,2.0,1.0,1.0,7.0,1.0,5.0,2.0,2.0,2.0,3.0,4.0,3.0,7.0,4.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,799.1281930445434,779.4564984775369,-19.67169456700651,799.1281930445434,799.1281930445434,0.0,799.1281930445434,875.1618184015525,76.0336253570091,799.1281930445434,947.697390364511,148.56919731996754,799.1281930445434,931.2648299707195,132.13663692617604,799.1281930445434,782.5422074472943,-16.585985597249078,799.1281930445434,826.9870751121995,27.858882067656054,799.1281930445434,737.4791161492303,-61.6490768953131,799.1281930445434,899.6101612830377,100.48196823849423,799.1281930445434,760.701294467528,-38.426898577015436,799.1281930445434,818.3982816968013,19.27008865225787,22.0
3.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,7.0,4.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0003151889055,1029.6351934445165,288.63487825561106,741.0003151889055,746.3307091917676,5.3303940028621355,741.0003151889055,719.3102991597152,-21.690016029190247,741.0003151889055,744.5390863562869,3.5387711673814692,741.0003151889055,741.0003151889055,0.0,741.0003151889055,752.6509686505123,11.650653461606794,741.0003151889055,723.3645607658818,-17.635754423023627,741.0003151889055,741.0003151889055,0.0,741.0003151889055,742.7724422218229,1.7721270329174104,741.0003151889055,664.902345093706,-76.09797009519946,741.0003151889055,759.0056487680802,18.005333579174703,741.0003151889055,734.875344600039,-6.124970588866404,741.0003151889055,782.2364850869217,41.236169898016215,8.0
3.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,4.0,2.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,850.185864069316,874.0432303554098,23.857366286093793,850.185864069316,827.6373168048871,-22.548547264428976,850.185864069316,850.36866911751,0.18280504819392718,,,,850.185864069316,843.5155992525939,-6.670264816722124,850.185864069316,820.9322248048729,-29.25363926444311,850.185864069316,875.7650299553832,25.57916588606713,850.185864069316,858.5261010727473,8.340237003431298,850.185864069316,803.6347572936602,-46.55110677565585,850.185864069316,851.8581185626203,1.6722544933043082,850.185864069316,782.8012511252449,-67.38461294407114,850.185864069316,897.3011647511805,47.11530068186448,22.0
